{'gpu': {'device_ids': [1], 'distributed': True, 'main_device': 0}, 'data': {'traffic_file': 'data/PEMS08/PEMS08.npz', 'train_ratio': 0.6, 'val_ratio': 0.2, 'test_ratio': 0.2, 'batch_size': 32}, 'model': {'input_dim': 3, 'P': 12, 'Q': 12, 'T': 288, 'L': 3, 'K': 8, 'd': 32, 'embed_dim': 64, 'skip_dim': 256, 'lape_dim': 64}, 'training': {'max_epoch': 1500, 'patience': 50, 'learning_rate': 0.002, 'clip_grad': 5, 'loss_func': 'masked_mae', 'use_temporal_weighting': False, 'temporal_weight_scheme': 'progressive', 'use_cosine_annealing': True, 'lr_decay': False, 'lr_decay_rate': 0.3, 'lr_decay_step': '5,20,40,70', 'step_size': 100, 'gamma': 0.9, 'weight_decay': 0.0001, 'dropout': 0.3, 'warmup_epochs': 50}, 'logging': {'log_dir': './logs', 'tensorboard_dir': './runLog/mpgat', 'verbose': 1}, 'saving': {'model_dir': './saved_models', 'save_best': True}, 'misc': {'seed': 42, 'time_slot': 5, 'use_amp': False}}
train	x: (10714, 12, 170, 3), y: (10714, 12, 170, 3)
eval	x: (3571, 12, 170, 3), y: (3571, 12, 170, 3)
test	x: (3571, 12, 170, 3), y: (3571, 12, 170, 3)
2025-12-30-23-32-23	Epoch 26	Train Loss = 0.12573, Val Loss = 0.14897
2025-12-30-23-34-29	Epoch 27	Train Loss = 0.12442, Val Loss = 0.14277
2025-12-30-23-36-35	Epoch 28	Train Loss = 0.12455, Val Loss = 0.14590
2025-12-30-23-38-41	Epoch 29	Train Loss = 0.12431, Val Loss = 0.14353
2025-12-30-23-40-47	Epoch 30	Train Loss = 0.12107, Val Loss = 0.14084
2025-12-30-23-42-53	Epoch 31	Train Loss = 0.12141, Val Loss = 0.13767
2025-12-30-23-44-59	Epoch 32	Train Loss = 0.12137, Val Loss = 0.13792
2025-12-30-23-47-05	Epoch 33	Train Loss = 0.12161, Val Loss = 0.14791
2025-12-30-23-49-11	Epoch 34	Train Loss = 0.11989, Val Loss = 0.14266
2025-12-30-23-51-17	Epoch 35	Train Loss = 0.11889, Val Loss = 0.13821
2025-12-30-23-53-23	Epoch 36	Train Loss = 0.12099, Val Loss = 0.14490
2025-12-30-23-55-29	Epoch 37	Train Loss = 0.11827, Val Loss = 0.13904
2025-12-30-23-57-35	Epoch 38	Train Loss = 0.12011, Val Loss = 0.13868
2025-12-30-23-59-42	Epoch 39	Train Loss = 0.11787, Val Loss = 0.14312
2025-12-31-00-01-48	Epoch 40	Train Loss = 0.11826, Val Loss = 0.14046
2025-12-31-00-03-54	Epoch 41	Train Loss = 0.11825, Val Loss = 0.14131
2025-12-31-00-06-00	Epoch 42	Train Loss = 0.11753, Val Loss = 0.13834
2025-12-31-00-08-06	Epoch 43	Train Loss = 0.11788, Val Loss = 0.14606
2025-12-31-00-10-12	Epoch 44	Train Loss = 0.11653, Val Loss = 0.13604
2025-12-31-00-12-18	Epoch 45	Train Loss = 0.11699, Val Loss = 0.13737
2025-12-31-00-14-24	Epoch 46	Train Loss = 0.11660, Val Loss = 0.13513
2025-12-31-00-16-30	Epoch 47	Train Loss = 0.14676, Val Loss = 0.19098
2025-12-31-00-18-36	Epoch 48	Train Loss = 0.15027, Val Loss = 0.16387
2025-12-31-00-20-42	Epoch 49	Train Loss = 0.13492, Val Loss = 0.15494
2025-12-31-00-22-48	Epoch 50	Train Loss = 0.12588, Val Loss = 0.15399
2025-12-31-00-24-54	Epoch 51	Train Loss = 0.12216, Val Loss = 0.14108
2025-12-31-00-27-00	Epoch 52	Train Loss = 0.11924, Val Loss = 0.14328
2025-12-31-00-29-06	Epoch 53	Train Loss = 0.11840, Val Loss = 0.13973
2025-12-31-00-31-12	Epoch 54	Train Loss = 0.11643, Val Loss = 0.14033
2025-12-31-00-33-18	Epoch 55	Train Loss = 0.11546, Val Loss = 0.13890
2025-12-31-00-35-24	Epoch 56	Train Loss = 0.11481, Val Loss = 0.13893
2025-12-31-00-37-30	Epoch 57	Train Loss = 0.11391, Val Loss = 0.13483
2025-12-31-00-39-36	Epoch 58	Train Loss = 0.11307, Val Loss = 0.13397
2025-12-31-00-41-42	Epoch 59	Train Loss = 0.11350, Val Loss = 0.13530
2025-12-31-00-43-48	Epoch 60	Train Loss = 0.11220, Val Loss = 0.13686
2025-12-31-00-45-54	Epoch 61	Train Loss = 0.11197, Val Loss = 0.13460
2025-12-31-00-48-00	Epoch 62	Train Loss = 0.11166, Val Loss = 0.13573
2025-12-31-00-50-06	Epoch 63	Train Loss = 0.11069, Val Loss = 0.13368
2025-12-31-00-52-12	Epoch 64	Train Loss = 0.11080, Val Loss = 0.13225
2025-12-31-00-54-18	Epoch 65	Train Loss = 0.11029, Val Loss = 0.13160
2025-12-31-00-56-24	Epoch 66	Train Loss = 0.11008, Val Loss = 0.13096
2025-12-31-00-58-30	Epoch 67	Train Loss = 0.10943, Val Loss = 0.13252
2025-12-31-01-00-36	Epoch 68	Train Loss = 0.11010, Val Loss = 0.13406
2025-12-31-01-02-42	Epoch 69	Train Loss = 0.10898, Val Loss = 0.14090
2025-12-31-01-04-49	Epoch 70	Train Loss = 0.10914, Val Loss = 0.13113
2025-12-31-01-06-55	Epoch 71	Train Loss = 0.10958, Val Loss = 0.13262
2025-12-31-01-09-01	Epoch 72	Train Loss = 0.10846, Val Loss = 0.13108
2025-12-31-01-11-07	Epoch 73	Train Loss = 0.10868, Val Loss = 0.13062
2025-12-31-01-13-12	Epoch 74	Train Loss = 0.10873, Val Loss = 0.13034
2025-12-31-01-15-18	Epoch 75	Train Loss = 0.10811, Val Loss = 0.13287
2025-12-31-01-17-24	Epoch 76	Train Loss = 0.12276, Val Loss = 0.54834
2025-12-31-01-19-30	Epoch 77	Train Loss = 0.15519, Val Loss = 0.16284
2025-12-31-01-21-36	Epoch 78	Train Loss = 0.13690, Val Loss = 0.15775
2025-12-31-01-23-43	Epoch 79	Train Loss = 0.12967, Val Loss = 0.15021
2025-12-31-01-25-49	Epoch 80	Train Loss = 0.12321, Val Loss = 0.14553
2025-12-31-01-27-55	Epoch 81	Train Loss = 0.11932, Val Loss = 0.14757
2025-12-31-01-30-01	Epoch 82	Train Loss = 0.11686, Val Loss = 0.13648
2025-12-31-01-32-07	Epoch 83	Train Loss = 0.11541, Val Loss = 0.14104
2025-12-31-01-34-13	Epoch 84	Train Loss = 0.11335, Val Loss = 0.13549
2025-12-31-01-36-19	Epoch 85	Train Loss = 0.11294, Val Loss = 0.13569
2025-12-31-01-38-25	Epoch 86	Train Loss = 0.11185, Val Loss = 0.13230
2025-12-31-01-40-31	Epoch 87	Train Loss = 0.11093, Val Loss = 0.13143
2025-12-31-01-42-37	Epoch 88	Train Loss = 0.11020, Val Loss = 0.13141
2025-12-31-01-44-42	Epoch 89	Train Loss = 0.11037, Val Loss = 0.13054
2025-12-31-01-46-48	Epoch 90	Train Loss = 0.10975, Val Loss = 0.13169
2025-12-31-01-48-54	Epoch 91	Train Loss = 0.10923, Val Loss = 0.13063
2025-12-31-01-51-00	Epoch 92	Train Loss = 0.10914, Val Loss = 0.13407
2025-12-31-01-53-06	Epoch 93	Train Loss = 0.10903, Val Loss = 0.12940
2025-12-31-01-55-12	Epoch 94	Train Loss = 0.10930, Val Loss = 0.13570
2025-12-31-01-57-18	Epoch 95	Train Loss = 0.10857, Val Loss = 0.13058
2025-12-31-01-59-24	Epoch 96	Train Loss = 0.10761, Val Loss = 0.13033
2025-12-31-02-01-30	Epoch 97	Train Loss = 0.10848, Val Loss = 0.13276
2025-12-31-02-03-36	Epoch 98	Train Loss = 0.10841, Val Loss = 0.12874
2025-12-31-02-05-42	Epoch 99	Train Loss = 0.10695, Val Loss = 0.13147
2025-12-31-02-07-48	Epoch 100	Train Loss = 0.10847, Val Loss = 0.13122
2025-12-31-02-09-54	Epoch 101	Train Loss = 0.10739, Val Loss = 0.13295
2025-12-31-02-12-00	Epoch 102	Train Loss = 0.10754, Val Loss = 0.12876
2025-12-31-02-14-06	Epoch 103	Train Loss = 0.10714, Val Loss = 0.13294
2025-12-31-02-16-12	Epoch 104	Train Loss = 0.10671, Val Loss = 0.12785
2025-12-31-02-18-18	Epoch 105	Train Loss = 0.10697, Val Loss = 0.13023
2025-12-31-02-20-23	Epoch 106	Train Loss = 0.10703, Val Loss = 0.13109
2025-12-31-02-22-29	Epoch 107	Train Loss = 0.10754, Val Loss = 0.12825
2025-12-31-02-24-35	Epoch 108	Train Loss = 0.10697, Val Loss = 0.12798
2025-12-31-02-26-41	Epoch 109	Train Loss = 0.10656, Val Loss = 0.13235
2025-12-31-02-28-47	Epoch 110	Train Loss = 0.10685, Val Loss = 0.12727
2025-12-31-02-30-53	Epoch 111	Train Loss = 0.10652, Val Loss = 0.12746
2025-12-31-02-32-59	Epoch 112	Train Loss = 0.10715, Val Loss = 0.13010
2025-12-31-02-35-05	Epoch 113	Train Loss = 0.10628, Val Loss = 0.12851
2025-12-31-02-37-11	Epoch 114	Train Loss = 0.10667, Val Loss = 0.12983
2025-12-31-02-39-17	Epoch 115	Train Loss = 0.10624, Val Loss = 0.12645
2025-12-31-02-41-23	Epoch 116	Train Loss = 0.10677, Val Loss = 0.12737
2025-12-31-02-43-29	Epoch 117	Train Loss = 0.10591, Val Loss = 0.12816
2025-12-31-02-45-35	Epoch 118	Train Loss = 0.10618, Val Loss = 0.12848
2025-12-31-02-47-41	Epoch 119	Train Loss = 0.10577, Val Loss = 0.12765
2025-12-31-02-49-47	Epoch 120	Train Loss = 0.10693, Val Loss = 0.12632
2025-12-31-02-51-53	Epoch 121	Train Loss = 0.10538, Val Loss = 0.12833
2025-12-31-02-53-59	Epoch 122	Train Loss = 0.10621, Val Loss = 0.12726
2025-12-31-02-56-04	Epoch 123	Train Loss = 0.10571, Val Loss = 0.12990
2025-12-31-02-58-10	Epoch 124	Train Loss = 0.10581, Val Loss = 0.12971
2025-12-31-03-00-16	Epoch 125	Train Loss = 0.10524, Val Loss = 0.12937
2025-12-31-03-02-22	Epoch 126	Train Loss = 0.10615, Val Loss = 0.12628
2025-12-31-03-04-28	Epoch 127	Train Loss = 0.10608, Val Loss = 0.12899
2025-12-31-03-06-34	Epoch 128	Train Loss = 0.10594, Val Loss = 0.12532
2025-12-31-03-08-40	Epoch 129	Train Loss = 0.10575, Val Loss = 0.12849
2025-12-31-03-10-46	Epoch 130	Train Loss = 0.10531, Val Loss = 0.12759
2025-12-31-03-12-52	Epoch 131	Train Loss = 0.10535, Val Loss = 0.12627
2025-12-31-03-14-58	Epoch 132	Train Loss = 0.10536, Val Loss = 0.12603
2025-12-31-03-17-04	Epoch 133	Train Loss = 0.10562, Val Loss = 0.12700
2025-12-31-03-19-10	Epoch 134	Train Loss = 0.10535, Val Loss = 0.12868
2025-12-31-03-21-16	Epoch 135	Train Loss = 0.10526, Val Loss = 0.12923
2025-12-31-03-23-22	Epoch 136	Train Loss = 0.10515, Val Loss = 0.12659
2025-12-31-03-25-27	Epoch 137	Train Loss = 0.10549, Val Loss = 0.12670
2025-12-31-03-27-33	Epoch 138	Train Loss = 0.10571, Val Loss = 0.12629
2025-12-31-03-29-39	Epoch 139	Train Loss = 0.10571, Val Loss = 0.12619
2025-12-31-03-31-45	Epoch 140	Train Loss = 0.10499, Val Loss = 0.12617
2025-12-31-03-33-51	Epoch 141	Train Loss = 0.10494, Val Loss = 0.12637
2025-12-31-03-35-57	Epoch 142	Train Loss = 0.10594, Val Loss = 0.12634
2025-12-31-03-38-03	Epoch 143	Train Loss = 0.10438, Val Loss = 0.12843
2025-12-31-03-40-09	Epoch 144	Train Loss = 0.10541, Val Loss = 0.12591
2025-12-31-03-42-15	Epoch 145	Train Loss = 0.10491, Val Loss = 0.12654
2025-12-31-03-44-21	Epoch 146	Train Loss = 0.10469, Val Loss = 0.12772
2025-12-31-03-46-27	Epoch 147	Train Loss = 0.10490, Val Loss = 0.12761
2025-12-31-03-48-33	Epoch 148	Train Loss = 0.10493, Val Loss = 0.12736
2025-12-31-03-50-39	Epoch 149	Train Loss = 0.10518, Val Loss = 0.12730
2025-12-31-03-52-45	Epoch 150	Train Loss = 0.10440, Val Loss = 0.12835
2025-12-31-03-54-51	Epoch 151	Train Loss = 0.10529, Val Loss = 0.12899
2025-12-31-03-56-57	Epoch 152	Train Loss = 0.10520, Val Loss = 0.12538
2025-12-31-03-59-02	Epoch 153	Train Loss = 0.10458, Val Loss = 0.12676
2025-12-31-04-01-08	Epoch 154	Train Loss = 0.10536, Val Loss = 0.12688
2025-12-31-04-03-14	Epoch 155	Train Loss = 0.10524, Val Loss = 0.12495
2025-12-31-04-05-20	Epoch 156	Train Loss = 0.10482, Val Loss = 0.12824
2025-12-31-04-07-26	Epoch 157	Train Loss = 0.10470, Val Loss = 0.12619
2025-12-31-04-09-32	Epoch 158	Train Loss = 0.10442, Val Loss = 0.12848
2025-12-31-04-11-38	Epoch 159	Train Loss = 0.10459, Val Loss = 0.12787
2025-12-31-04-13-44	Epoch 160	Train Loss = 0.10458, Val Loss = 0.12835
2025-12-31-04-15-50	Epoch 161	Train Loss = 0.10465, Val Loss = 0.13320
2025-12-31-04-17-56	Epoch 162	Train Loss = 0.10483, Val Loss = 0.12747
2025-12-31-04-20-02	Epoch 163	Train Loss = 0.10401, Val Loss = 0.12678
2025-12-31-04-22-08	Epoch 164	Train Loss = 0.10435, Val Loss = 0.12532
2025-12-31-04-24-13	Epoch 165	Train Loss = 0.10476, Val Loss = 0.12811
2025-12-31-04-26-19	Epoch 166	Train Loss = 0.10467, Val Loss = 0.14114
2025-12-31-04-28-25	Epoch 167	Train Loss = 0.10497, Val Loss = 0.12696
2025-12-31-04-30-31	Epoch 168	Train Loss = 0.10438, Val Loss = 0.12830
2025-12-31-04-32-37	Epoch 169	Train Loss = 0.10467, Val Loss = 0.13038
2025-12-31-04-34-43	Epoch 170	Train Loss = 0.10392, Val Loss = 0.12708
2025-12-31-04-36-49	Epoch 171	Train Loss = 0.10448, Val Loss = 0.13038
2025-12-31-04-38-55	Epoch 172	Train Loss = 0.10475, Val Loss = 0.12610
2025-12-31-04-41-01	Epoch 173	Train Loss = 0.10484, Val Loss = 0.13314
2025-12-31-04-43-07	Epoch 174	Train Loss = 0.10411, Val Loss = 0.12660
2025-12-31-04-45-13	Epoch 175	Train Loss = 0.10396, Val Loss = 0.12804
2025-12-31-04-47-19	Epoch 176	Train Loss = 0.10492, Val Loss = 0.12811
2025-12-31-04-49-25	Epoch 177	Train Loss = 0.10383, Val Loss = 0.12689
2025-12-31-04-51-30	Epoch 178	Train Loss = 0.10474, Val Loss = 0.13053
2025-12-31-04-53-36	Epoch 179	Train Loss = 0.10394, Val Loss = 0.12763
2025-12-31-04-55-42	Epoch 180	Train Loss = 0.10438, Val Loss = 0.12845
2025-12-31-04-57-48	Epoch 181	Train Loss = 0.10468, Val Loss = 0.12748
2025-12-31-04-59-54	Epoch 182	Train Loss = 0.10454, Val Loss = 0.12642
2025-12-31-05-02-00	Epoch 183	Train Loss = 0.10408, Val Loss = 0.12642
2025-12-31-05-04-06	Epoch 184	Train Loss = 0.10415, Val Loss = 0.12749
2025-12-31-05-06-12	Epoch 185	Train Loss = 0.10417, Val Loss = 0.12881
2025-12-31-05-08-18	Epoch 186	Train Loss = 0.10432, Val Loss = 0.12880
2025-12-31-05-10-24	Epoch 187	Train Loss = 0.10426, Val Loss = 0.12662
2025-12-31-05-12-30	Epoch 188	Train Loss = 0.10392, Val Loss = 0.12650
2025-12-31-05-14-35	Epoch 189	Train Loss = 0.10356, Val Loss = 0.12549
2025-12-31-05-16-42	Epoch 190	Train Loss = 0.10491, Val Loss = 0.12907
2025-12-31-05-18-47	Epoch 191	Train Loss = 0.10400, Val Loss = 0.12676
2025-12-31-05-20-53	Epoch 192	Train Loss = 0.10408, Val Loss = 0.12935
2025-12-31-05-22-59	Epoch 193	Train Loss = 0.10411, Val Loss = 0.12685
2025-12-31-05-25-05	Epoch 194	Train Loss = 0.10361, Val Loss = 0.12987
2025-12-31-05-27-11	Epoch 195	Train Loss = 0.10437, Val Loss = 0.12808
2025-12-31-05-29-17	Epoch 196	Train Loss = 0.10398, Val Loss = 0.12825
2025-12-31-05-31-23	Epoch 197	Train Loss = 0.10439, Val Loss = 0.12793
2025-12-31-05-33-29	Epoch 198	Train Loss = 0.10363, Val Loss = 0.12642
2025-12-31-05-35-34	Epoch 199	Train Loss = 0.10422, Val Loss = 0.12732
2025-12-31-05-37-41	Epoch 200	Train Loss = 0.10381, Val Loss = 0.12716
2025-12-31-05-39-47	Epoch 201	Train Loss = 0.10410, Val Loss = 0.12685
2025-12-31-05-41-53	Epoch 202	Train Loss = 0.10386, Val Loss = 0.12645
2025-12-31-05-43-58	Epoch 203	Train Loss = 0.10391, Val Loss = 0.12910
2025-12-31-05-46-04	Epoch 204	Train Loss = 0.10426, Val Loss = 0.13172
2025-12-31-05-48-10	Epoch 205	Train Loss = 0.10429, Val Loss = 0.13099
Early stopping at epoch: 205
Best at epoch 155:
Train Loss = 0.10524
Train RMSE = 271.23996, MAE = 230.40538, MAPE = 112776.88281
Val Loss = 0.12495
Val RMSE = 275.17941, MAE = 233.73672, MAPE = 115368.65625
Saved Model: ./saved_models/GMAN-PEMS08-2025-12-30-22-37-40.pt
