{'gpu': {'device_ids': [2], 'distributed': True, 'main_device': 0}, 'data': {'traffic_file': 'data/PEMS08/PEMS08.npz', 'train_ratio': 0.6, 'val_ratio': 0.2, 'test_ratio': 0.2, 'batch_size': 32}, 'model': {'input_dim': 3, 'P': 12, 'Q': 12, 'T': 288, 'L': 3, 'K': 8, 'd': 32, 'embed_dim': 64, 'skip_dim': 256, 'lape_dim': 64}, 'training': {'max_epoch': 1500, 'patience': 50, 'learning_rate': 0.002, 'clip_grad': 5, 'loss_func': 'huber', 'use_temporal_weighting': False, 'temporal_weight_scheme': 'progressive', 'use_cosine_annealing': True, 'lr_decay': False, 'lr_decay_rate': 0.3, 'lr_decay_step': '5,20,40,70', 'step_size': 100, 'gamma': 0.9, 'weight_decay': 0.0001, 'dropout': 0.3, 'warmup_epochs': 50}, 'logging': {'log_dir': './logs', 'tensorboard_dir': './runLog/mpgat', 'verbose': 1}, 'saving': {'model_dir': './saved_models', 'save_best': True}, 'misc': {'seed': 42, 'time_slot': 5, 'use_amp': False}}
train	x: (10714, 12, 170, 3), y: (10714, 12, 170, 3)
eval	x: (3571, 12, 170, 3), y: (3571, 12, 170, 3)
test	x: (3571, 12, 170, 3), y: (3571, 12, 170, 3)
2026-01-07-16-20-42	Epoch 41	Train Loss = 0.01561, Val Loss = 0.03406
2026-01-07-16-22-48	Epoch 42	Train Loss = 0.01533, Val Loss = 0.03324
2026-01-07-16-24-54	Epoch 43	Train Loss = 0.01591, Val Loss = 0.03302
2026-01-07-16-27-01	Epoch 44	Train Loss = 0.01567, Val Loss = 0.03271
2026-01-07-16-29-07	Epoch 45	Train Loss = 0.01513, Val Loss = 0.03351
2026-01-07-16-31-13	Epoch 46	Train Loss = 0.01495, Val Loss = 0.03227
2026-01-07-16-33-19	Epoch 47	Train Loss = 0.01480, Val Loss = 0.03229
2026-01-07-16-35-25	Epoch 48	Train Loss = 0.01483, Val Loss = 0.03254
2026-01-07-16-37-31	Epoch 49	Train Loss = 0.01498, Val Loss = 0.03280
2026-01-07-16-39-38	Epoch 50	Train Loss = 0.01446, Val Loss = 0.03229
2026-01-07-16-41-44	Epoch 51	Train Loss = 0.01441, Val Loss = 0.03207
2026-01-07-16-43-50	Epoch 52	Train Loss = 0.01428, Val Loss = 0.03222
2026-01-07-16-45-56	Epoch 53	Train Loss = 0.01435, Val Loss = 0.03193
2026-01-07-16-48-03	Epoch 54	Train Loss = 0.01427, Val Loss = 0.03206
2026-01-07-16-50-09	Epoch 55	Train Loss = 0.01431, Val Loss = 0.03175
2026-01-07-16-52-15	Epoch 56	Train Loss = 0.01406, Val Loss = 0.03191
2026-01-07-16-54-21	Epoch 57	Train Loss = 0.01387, Val Loss = 0.03208
2026-01-07-16-56-28	Epoch 58	Train Loss = 0.01382, Val Loss = 0.03143
2026-01-07-16-58-34	Epoch 59	Train Loss = 0.01381, Val Loss = 0.03132
2026-01-07-17-00-40	Epoch 60	Train Loss = 0.01401, Val Loss = 0.03235
2026-01-07-17-02-46	Epoch 61	Train Loss = 0.02040, Val Loss = 0.03530
2026-01-07-17-04-53	Epoch 62	Train Loss = 0.01771, Val Loss = 0.03550
2026-01-07-17-06-59	Epoch 63	Train Loss = 0.01673, Val Loss = 0.03591
2026-01-07-17-09-05	Epoch 64	Train Loss = 0.01661, Val Loss = 0.03375
2026-01-07-17-11-11	Epoch 65	Train Loss = 0.01622, Val Loss = 0.03301
2026-01-07-17-13-17	Epoch 66	Train Loss = 0.01591, Val Loss = 0.03370
2026-01-07-17-15-23	Epoch 67	Train Loss = 0.01588, Val Loss = 0.03442
2026-01-07-17-17-30	Epoch 68	Train Loss = 0.01558, Val Loss = 0.03354
2026-01-07-17-19-36	Epoch 69	Train Loss = 0.01543, Val Loss = 0.03297
2026-01-07-17-21-42	Epoch 70	Train Loss = 0.01530, Val Loss = 0.03331
2026-01-07-17-23-48	Epoch 71	Train Loss = 0.01537, Val Loss = 0.03418
2026-01-07-17-25-54	Epoch 72	Train Loss = 0.01502, Val Loss = 0.03296
2026-01-07-17-28-00	Epoch 73	Train Loss = 0.01500, Val Loss = 0.03272
2026-01-07-17-30-06	Epoch 74	Train Loss = 0.01489, Val Loss = 0.03248
2026-01-07-17-32-13	Epoch 75	Train Loss = 0.01473, Val Loss = 0.03303
2026-01-07-17-34-19	Epoch 76	Train Loss = 0.01486, Val Loss = 0.03289
2026-01-07-17-36-25	Epoch 77	Train Loss = 0.01453, Val Loss = 0.03260
2026-01-07-17-38-31	Epoch 78	Train Loss = 0.01472, Val Loss = 0.03315
2026-01-07-17-40-37	Epoch 79	Train Loss = 0.01444, Val Loss = 0.03265
2026-01-07-17-42-43	Epoch 80	Train Loss = 0.01462, Val Loss = 0.03279
2026-01-07-17-44-49	Epoch 81	Train Loss = 0.01450, Val Loss = 0.03257
2026-01-07-17-46-55	Epoch 82	Train Loss = 0.01432, Val Loss = 0.03218
2026-01-07-17-49-01	Epoch 83	Train Loss = 0.01412, Val Loss = 0.03224
2026-01-07-17-51-08	Epoch 84	Train Loss = 0.01417, Val Loss = 0.03213
2026-01-07-17-53-14	Epoch 85	Train Loss = 0.01439, Val Loss = 0.03307
2026-01-07-17-55-20	Epoch 86	Train Loss = 0.01445, Val Loss = 0.03283
2026-01-07-17-57-26	Epoch 87	Train Loss = 0.01418, Val Loss = 0.03244
2026-01-07-17-59-32	Epoch 88	Train Loss = 0.01404, Val Loss = 0.03169
2026-01-07-18-01-38	Epoch 89	Train Loss = 0.01392, Val Loss = 0.03152
2026-01-07-18-03-44	Epoch 90	Train Loss = 0.01384, Val Loss = 0.03195
2026-01-07-18-05-50	Epoch 91	Train Loss = 0.01411, Val Loss = 0.03214
2026-01-07-18-07-56	Epoch 92	Train Loss = 0.01381, Val Loss = 0.03147
2026-01-07-18-10-02	Epoch 93	Train Loss = 0.01381, Val Loss = 0.03193
2026-01-07-18-12-08	Epoch 94	Train Loss = 0.01377, Val Loss = 0.03177
2026-01-07-18-14-14	Epoch 95	Train Loss = 0.01364, Val Loss = 0.03107
2026-01-07-18-16-20	Epoch 96	Train Loss = 0.01362, Val Loss = 0.03194
2026-01-07-18-18-26	Epoch 97	Train Loss = 0.01358, Val Loss = 0.03171
2026-01-07-18-20-32	Epoch 98	Train Loss = 0.01373, Val Loss = 0.03181
2026-01-07-18-22-38	Epoch 99	Train Loss = 0.01361, Val Loss = 0.03216
2026-01-07-18-24-45	Epoch 100	Train Loss = 0.01363, Val Loss = 0.03166
2026-01-07-18-26-51	Epoch 101	Train Loss = 0.01352, Val Loss = 0.03264
2026-01-07-18-28-57	Epoch 102	Train Loss = 0.01380, Val Loss = 0.03184
2026-01-07-18-31-03	Epoch 103	Train Loss = 0.01359, Val Loss = 0.03233
2026-01-07-18-33-09	Epoch 104	Train Loss = 0.01339, Val Loss = 0.03164
2026-01-07-18-35-15	Epoch 105	Train Loss = 0.01350, Val Loss = 0.03199
2026-01-07-18-37-21	Epoch 106	Train Loss = 0.01328, Val Loss = 0.03143
2026-01-07-18-39-27	Epoch 107	Train Loss = 0.01341, Val Loss = 0.03138
2026-01-07-18-41-33	Epoch 108	Train Loss = 0.01335, Val Loss = 0.03224
2026-01-07-18-43-39	Epoch 109	Train Loss = 0.01329, Val Loss = 0.03164
2026-01-07-18-45-45	Epoch 110	Train Loss = 0.01337, Val Loss = 0.03240
2026-01-07-18-47-51	Epoch 111	Train Loss = 0.01332, Val Loss = 0.03137
2026-01-07-18-49-57	Epoch 112	Train Loss = 0.01324, Val Loss = 0.03160
2026-01-07-18-52-03	Epoch 113	Train Loss = 0.01334, Val Loss = 0.03152
2026-01-07-18-54-09	Epoch 114	Train Loss = 0.01314, Val Loss = 0.03117
2026-01-07-18-56-15	Epoch 115	Train Loss = 0.01314, Val Loss = 0.03225
2026-01-07-18-58-21	Epoch 116	Train Loss = 0.01313, Val Loss = 0.03098
2026-01-07-19-00-27	Epoch 117	Train Loss = 0.01295, Val Loss = 0.03154
2026-01-07-19-02-33	Epoch 118	Train Loss = 0.01302, Val Loss = 0.03166
2026-01-07-19-04-39	Epoch 119	Train Loss = 0.01307, Val Loss = 0.03142
2026-01-07-19-06-45	Epoch 120	Train Loss = 0.01305, Val Loss = 0.03168
2026-01-07-19-08-51	Epoch 121	Train Loss = 0.01313, Val Loss = 0.03180
2026-01-07-19-10-57	Epoch 122	Train Loss = 0.01301, Val Loss = 0.03187
2026-01-07-19-13-03	Epoch 123	Train Loss = 0.01322, Val Loss = 0.03122
2026-01-07-19-15-09	Epoch 124	Train Loss = 0.01301, Val Loss = 0.03175
2026-01-07-19-17-15	Epoch 125	Train Loss = 0.01297, Val Loss = 0.03135
2026-01-07-19-19-21	Epoch 126	Train Loss = 0.01287, Val Loss = 0.03146
2026-01-07-19-21-27	Epoch 127	Train Loss = 0.01283, Val Loss = 0.03141
2026-01-07-19-23-33	Epoch 128	Train Loss = 0.01301, Val Loss = 0.03154
2026-01-07-19-25-39	Epoch 129	Train Loss = 0.01289, Val Loss = 0.03088
2026-01-07-19-27-45	Epoch 130	Train Loss = 0.01296, Val Loss = 0.03202
2026-01-07-19-29-51	Epoch 131	Train Loss = 0.01293, Val Loss = 0.03189
2026-01-07-19-31-57	Epoch 132	Train Loss = 0.01283, Val Loss = 0.03051
2026-01-07-19-34-03	Epoch 133	Train Loss = 0.01283, Val Loss = 0.03160
2026-01-07-19-36-09	Epoch 134	Train Loss = 0.01283, Val Loss = 0.03170
2026-01-07-19-38-15	Epoch 135	Train Loss = 0.01272, Val Loss = 0.03171
2026-01-07-19-40-21	Epoch 136	Train Loss = 0.01295, Val Loss = 0.03140
2026-01-07-19-42-27	Epoch 137	Train Loss = 0.01275, Val Loss = 0.03079
2026-01-07-19-44-33	Epoch 138	Train Loss = 0.01276, Val Loss = 0.03086
2026-01-07-19-46-39	Epoch 139	Train Loss = 0.01278, Val Loss = 0.03173
2026-01-07-19-48-45	Epoch 140	Train Loss = 0.01293, Val Loss = 0.03168
2026-01-07-19-50-51	Epoch 141	Train Loss = 0.01267, Val Loss = 0.03124
2026-01-07-19-52-57	Epoch 142	Train Loss = 0.01270, Val Loss = 0.03178
2026-01-07-19-55-03	Epoch 143	Train Loss = 0.01257, Val Loss = 0.03165
2026-01-07-19-57-09	Epoch 144	Train Loss = 0.01281, Val Loss = 0.03123
2026-01-07-19-59-15	Epoch 145	Train Loss = 0.01277, Val Loss = 0.03133
2026-01-07-20-01-21	Epoch 146	Train Loss = 0.01259, Val Loss = 0.03116
2026-01-07-20-03-27	Epoch 147	Train Loss = 0.01262, Val Loss = 0.03138
2026-01-07-20-05-33	Epoch 148	Train Loss = 0.01276, Val Loss = 0.03099
2026-01-07-20-07-39	Epoch 149	Train Loss = 0.01261, Val Loss = 0.03179
2026-01-07-20-09-45	Epoch 150	Train Loss = 0.01264, Val Loss = 0.03210
2026-01-07-20-11-51	Epoch 151	Train Loss = 0.01254, Val Loss = 0.03130
2026-01-07-20-13-57	Epoch 152	Train Loss = 0.01293, Val Loss = 0.03052
2026-01-07-20-16-03	Epoch 153	Train Loss = 0.01268, Val Loss = 0.03144
2026-01-07-20-18-09	Epoch 154	Train Loss = 0.01265, Val Loss = 0.03032
2026-01-07-20-20-15	Epoch 155	Train Loss = 0.01261, Val Loss = 0.03117
2026-01-07-20-22-21	Epoch 156	Train Loss = 0.01277, Val Loss = 0.03108
2026-01-07-20-24-27	Epoch 157	Train Loss = 0.01272, Val Loss = 0.03127
2026-01-07-20-26-33	Epoch 158	Train Loss = 0.01256, Val Loss = 0.03166
2026-01-07-20-28-39	Epoch 159	Train Loss = 0.01257, Val Loss = 0.03074
2026-01-07-20-30-45	Epoch 160	Train Loss = 0.01257, Val Loss = 0.03136
2026-01-07-20-32-51	Epoch 161	Train Loss = 0.01257, Val Loss = 0.03037
2026-01-07-20-34-57	Epoch 162	Train Loss = 0.01252, Val Loss = 0.03170
2026-01-07-20-37-03	Epoch 163	Train Loss = 0.01245, Val Loss = 0.03114
2026-01-07-20-39-09	Epoch 164	Train Loss = 0.01239, Val Loss = 0.03115
2026-01-07-20-41-15	Epoch 165	Train Loss = 0.01247, Val Loss = 0.03072
2026-01-07-20-43-21	Epoch 166	Train Loss = 0.01242, Val Loss = 0.03075
2026-01-07-20-45-27	Epoch 167	Train Loss = 0.01244, Val Loss = 0.03001
2026-01-07-20-47-33	Epoch 168	Train Loss = 0.01264, Val Loss = 0.03014
2026-01-07-20-49-39	Epoch 169	Train Loss = 0.01242, Val Loss = 0.03113
2026-01-07-20-51-45	Epoch 170	Train Loss = 0.01258, Val Loss = 0.03121
2026-01-07-20-53-51	Epoch 171	Train Loss = 0.01240, Val Loss = 0.03032
2026-01-07-20-55-57	Epoch 172	Train Loss = 0.01246, Val Loss = 0.03006
2026-01-07-20-58-03	Epoch 173	Train Loss = 0.01309, Val Loss = 0.03015
2026-01-07-21-00-09	Epoch 174	Train Loss = 0.01435, Val Loss = 0.03122
2026-01-07-21-02-15	Epoch 175	Train Loss = 0.01287, Val Loss = 0.03151
2026-01-07-21-04-21	Epoch 176	Train Loss = 0.01272, Val Loss = 0.03073
2026-01-07-21-06-27	Epoch 177	Train Loss = 0.01248, Val Loss = 0.03088
2026-01-07-21-08-33	Epoch 178	Train Loss = 0.01270, Val Loss = 0.03043
2026-01-07-21-10-39	Epoch 179	Train Loss = 0.01252, Val Loss = 0.03027
2026-01-07-21-12-46	Epoch 180	Train Loss = 0.01314, Val Loss = 0.03152
2026-01-07-21-14-52	Epoch 181	Train Loss = 0.01355, Val Loss = 0.03146
2026-01-07-21-16-58	Epoch 182	Train Loss = 0.01267, Val Loss = 0.03095
2026-01-07-21-19-04	Epoch 183	Train Loss = 0.01282, Val Loss = 0.03079
2026-01-07-21-21-10	Epoch 184	Train Loss = 0.01274, Val Loss = 0.03106
2026-01-07-21-23-16	Epoch 185	Train Loss = 0.01273, Val Loss = 0.03087
2026-01-07-21-25-22	Epoch 186	Train Loss = 0.01244, Val Loss = 0.03093
2026-01-07-21-27-28	Epoch 187	Train Loss = 0.01286, Val Loss = 0.03094
2026-01-07-21-29-34	Epoch 188	Train Loss = 0.01261, Val Loss = 0.03163
2026-01-07-21-31-40	Epoch 189	Train Loss = 0.01251, Val Loss = 0.03134
2026-01-07-21-33-46	Epoch 190	Train Loss = 0.01262, Val Loss = 0.03259
2026-01-07-21-35-52	Epoch 191	Train Loss = 0.01260, Val Loss = 0.03095
2026-01-07-21-37-58	Epoch 192	Train Loss = 0.01249, Val Loss = 0.03093
2026-01-07-21-40-04	Epoch 193	Train Loss = 0.01264, Val Loss = 0.03062
2026-01-07-21-42-10	Epoch 194	Train Loss = 0.01258, Val Loss = 0.03140
2026-01-07-21-44-16	Epoch 195	Train Loss = 0.01289, Val Loss = 0.03136
2026-01-07-21-46-22	Epoch 196	Train Loss = 0.01293, Val Loss = 0.03202
2026-01-07-21-48-28	Epoch 197	Train Loss = 0.01281, Val Loss = 0.03129
2026-01-07-21-50-34	Epoch 198	Train Loss = 0.01255, Val Loss = 0.03128
2026-01-07-21-52-40	Epoch 199	Train Loss = 0.01244, Val Loss = 0.03067
2026-01-07-21-54-46	Epoch 200	Train Loss = 0.01252, Val Loss = 0.03005
2026-01-07-21-56-52	Epoch 201	Train Loss = 0.01240, Val Loss = 0.03031
2026-01-07-21-58-58	Epoch 202	Train Loss = 0.01257, Val Loss = 0.03057
2026-01-07-22-01-04	Epoch 203	Train Loss = 0.01259, Val Loss = 0.03168
2026-01-07-22-03-10	Epoch 204	Train Loss = 0.01253, Val Loss = 0.03139
2026-01-07-22-05-16	Epoch 205	Train Loss = 0.01254, Val Loss = 0.03087
2026-01-07-22-07-22	Epoch 206	Train Loss = 0.01258, Val Loss = 0.03090
2026-01-07-22-09-28	Epoch 207	Train Loss = 0.01271, Val Loss = 0.03185
2026-01-07-22-11-34	Epoch 208	Train Loss = 0.01264, Val Loss = 0.03106
2026-01-07-22-13-40	Epoch 209	Train Loss = 0.01272, Val Loss = 0.03212
2026-01-07-22-15-46	Epoch 210	Train Loss = 0.01262, Val Loss = 0.03134
2026-01-07-22-17-52	Epoch 211	Train Loss = 0.01250, Val Loss = 0.03096
2026-01-07-22-19-58	Epoch 212	Train Loss = 0.01263, Val Loss = 0.03075
2026-01-07-22-22-04	Epoch 213	Train Loss = 0.01299, Val Loss = 0.03112
2026-01-07-22-24-10	Epoch 214	Train Loss = 0.01263, Val Loss = 0.03035
2026-01-07-22-26-16	Epoch 215	Train Loss = 0.01256, Val Loss = 0.03162
2026-01-07-22-28-22	Epoch 216	Train Loss = 0.01256, Val Loss = 0.03072
2026-01-07-22-30-28	Epoch 217	Train Loss = 0.01275, Val Loss = 0.03139
Early stopping at epoch: 217
Best at epoch 167:
Train Loss = 0.01244
Train RMSE = 270.20203, MAE = 229.03331, MAPE = 15000.54297
Val Loss = 0.03001
Val RMSE = 274.13297, MAE = 232.49651, MAPE = 11986.99512
Saved Model: ./saved_models/GMAN-PEMS08-2026-01-07-14-54-16.pt
--------- Test ---------
All Steps RMSE = 25.10691, MAE = 15.69665, MAPE = 9.10275
Step  1 RMSE = 20.26266, MAE = 13.17284, MAPE = 7.69568
Step  2 RMSE = 21.99995, MAE = 14.12901, MAPE = 8.16343
Step  3 RMSE = 23.23220, MAE = 14.75049, MAPE = 8.45165
Step  4 RMSE = 23.93388, MAE = 15.08640, MAPE = 8.70727
Step  5 RMSE = 24.68779, MAE = 15.56172, MAPE = 9.09428
Step  6 RMSE = 25.43683, MAE = 15.82279, MAPE = 9.11677
Step  7 RMSE = 25.95636, MAE = 16.12797, MAPE = 9.31626
Step  8 RMSE = 26.19876, MAE = 16.27050, MAPE = 9.44663
Step  9 RMSE = 26.60701, MAE = 16.50667, MAPE = 9.58997
Step 10 RMSE = 26.91254, MAE = 16.74688, MAPE = 9.76155
Step 11 RMSE = 27.06299, MAE = 16.90026, MAPE = 9.91632
Step 12 RMSE = 27.85487, MAE = 17.28428, MAPE = 9.97343

Inference time: 12.85 s
