{'gpu': {'device_ids': [0], 'distributed': True, 'main_device': 0}, 'data': {'traffic_file': 'data/PEMS08/PEMS08.npz', 'train_ratio': 0.6, 'val_ratio': 0.2, 'test_ratio': 0.2, 'batch_size': 32}, 'model': {'input_dim': 3, 'P': 12, 'Q': 12, 'T': 288, 'L': 3, 'K': 8, 'd': 32, 'embed_dim': 64, 'skip_dim': 256, 'lape_dim': 64}, 'training': {'max_epoch': 1500, 'patience': 50, 'learning_rate': 0.002, 'clip_grad': 5, 'loss_func': 'huber', 'use_temporal_weighting': False, 'temporal_weight_scheme': 'progressive', 'use_cosine_annealing': True, 'lr_decay': False, 'lr_decay_rate': 0.3, 'lr_decay_step': '5,20,40,70', 'step_size': 100, 'gamma': 0.9, 'weight_decay': 0.0001, 'dropout': 0.3, 'warmup_epochs': 50}, 'logging': {'log_dir': './logs', 'tensorboard_dir': './runLog/mpgat', 'verbose': 1}, 'saving': {'model_dir': './saved_models', 'save_best': True}, 'misc': {'seed': 42, 'time_slot': 5, 'use_amp': False}}
train	x: (10714, 12, 170, 3), y: (10714, 12, 170, 3)
eval	x: (3571, 12, 170, 3), y: (3571, 12, 170, 3)
test	x: (3571, 12, 170, 3), y: (3571, 12, 170, 3)
2026-01-04-16-39-47	Epoch 92	Train Loss = 0.01001, Val Loss = 0.03128
2026-01-04-16-41-53	Epoch 93	Train Loss = 0.01001, Val Loss = 0.03138
2026-01-04-16-43-58	Epoch 94	Train Loss = 0.00984, Val Loss = 0.03145
2026-01-04-16-46-03	Epoch 95	Train Loss = 0.00989, Val Loss = 0.03196
2026-01-04-16-48-08	Epoch 96	Train Loss = 0.00991, Val Loss = 0.03205
2026-01-04-16-50-13	Epoch 97	Train Loss = 0.00977, Val Loss = 0.03138
2026-01-04-16-52-19	Epoch 98	Train Loss = 0.00975, Val Loss = 0.03182
2026-01-04-16-54-24	Epoch 99	Train Loss = 0.00977, Val Loss = 0.03213
2026-01-04-16-56-29	Epoch 100	Train Loss = 0.00964, Val Loss = 0.03167
2026-01-04-16-58-35	Epoch 101	Train Loss = 0.00978, Val Loss = 0.03146
2026-01-04-17-00-40	Epoch 102	Train Loss = 0.00957, Val Loss = 0.03147
2026-01-04-17-02-45	Epoch 103	Train Loss = 0.00955, Val Loss = 0.03134
2026-01-04-17-04-51	Epoch 104	Train Loss = 0.00962, Val Loss = 0.03130
2026-01-04-17-06-56	Epoch 105	Train Loss = 0.00946, Val Loss = 0.03146
2026-01-04-17-09-01	Epoch 106	Train Loss = 0.00948, Val Loss = 0.03153
2026-01-04-17-11-07	Epoch 107	Train Loss = 0.00937, Val Loss = 0.03120
2026-01-04-17-13-12	Epoch 108	Train Loss = 0.00938, Val Loss = 0.03166
2026-01-04-17-15-17	Epoch 109	Train Loss = 0.00935, Val Loss = 0.03149
2026-01-04-17-17-22	Epoch 110	Train Loss = 0.00931, Val Loss = 0.03123
2026-01-04-17-19-28	Epoch 111	Train Loss = 0.00926, Val Loss = 0.03148
2026-01-04-17-21-33	Epoch 112	Train Loss = 0.00927, Val Loss = 0.03181
2026-01-04-17-23-38	Epoch 113	Train Loss = 0.00920, Val Loss = 0.03194
2026-01-04-17-25-43	Epoch 114	Train Loss = 0.00919, Val Loss = 0.03147
2026-01-04-17-27-49	Epoch 115	Train Loss = 0.00912, Val Loss = 0.03178
2026-01-04-17-29-54	Epoch 116	Train Loss = 0.00912, Val Loss = 0.03146
2026-01-04-17-31-59	Epoch 117	Train Loss = 0.00902, Val Loss = 0.03168
2026-01-04-17-34-04	Epoch 118	Train Loss = 0.00899, Val Loss = 0.03131
2026-01-04-17-36-10	Epoch 119	Train Loss = 0.00898, Val Loss = 0.03161
2026-01-04-17-38-15	Epoch 120	Train Loss = 0.00896, Val Loss = 0.03138
2026-01-04-17-40-20	Epoch 121	Train Loss = 0.00908, Val Loss = 0.03160
2026-01-04-17-42-26	Epoch 122	Train Loss = 0.00887, Val Loss = 0.03157
2026-01-04-17-44-31	Epoch 123	Train Loss = 0.00879, Val Loss = 0.03180
2026-01-04-17-46-36	Epoch 124	Train Loss = 0.00882, Val Loss = 0.03155
2026-01-04-17-48-42	Epoch 125	Train Loss = 0.00876, Val Loss = 0.03165
2026-01-04-17-50-47	Epoch 126	Train Loss = 0.00877, Val Loss = 0.03173
2026-01-04-17-52-52	Epoch 127	Train Loss = 0.00867, Val Loss = 0.03141
2026-01-04-17-54-58	Epoch 128	Train Loss = 0.00866, Val Loss = 0.03151
2026-01-04-17-57-03	Epoch 129	Train Loss = 0.00870, Val Loss = 0.03159
2026-01-04-17-59-09	Epoch 130	Train Loss = 0.00872, Val Loss = 0.03116
2026-01-04-18-01-14	Epoch 131	Train Loss = 0.00864, Val Loss = 0.03139
2026-01-04-18-03-20	Epoch 132	Train Loss = 0.00863, Val Loss = 0.03156
2026-01-04-18-05-25	Epoch 133	Train Loss = 0.00848, Val Loss = 0.03168
2026-01-04-18-07-31	Epoch 134	Train Loss = 0.00847, Val Loss = 0.03200
2026-01-04-18-09-36	Epoch 135	Train Loss = 0.00856, Val Loss = 0.03158
2026-01-04-18-11-41	Epoch 136	Train Loss = 0.00846, Val Loss = 0.03187
2026-01-04-18-13-47	Epoch 137	Train Loss = 0.00839, Val Loss = 0.03168
2026-01-04-18-15-52	Epoch 138	Train Loss = 0.00837, Val Loss = 0.03158
2026-01-04-18-17-57	Epoch 139	Train Loss = 0.00841, Val Loss = 0.03163
2026-01-04-18-20-03	Epoch 140	Train Loss = 0.00842, Val Loss = 0.03136
2026-01-04-18-22-08	Epoch 141	Train Loss = 0.00836, Val Loss = 0.03138
2026-01-04-18-24-13	Epoch 142	Train Loss = 0.00820, Val Loss = 0.03130
2026-01-04-18-26-19	Epoch 143	Train Loss = 0.00826, Val Loss = 0.03142
2026-01-04-18-28-24	Epoch 144	Train Loss = 0.00820, Val Loss = 0.03156
2026-01-04-18-30-29	Epoch 145	Train Loss = 0.00821, Val Loss = 0.03121
2026-01-04-18-32-35	Epoch 146	Train Loss = 0.00826, Val Loss = 0.03164
2026-01-04-18-34-40	Epoch 147	Train Loss = 0.00811, Val Loss = 0.03154
2026-01-04-18-36-45	Epoch 148	Train Loss = 0.00813, Val Loss = 0.03159
2026-01-04-18-38-51	Epoch 149	Train Loss = 0.00815, Val Loss = 0.03139
2026-01-04-18-40-56	Epoch 150	Train Loss = 0.00815, Val Loss = 0.03158
2026-01-04-18-43-01	Epoch 151	Train Loss = 0.00803, Val Loss = 0.03143
2026-01-04-18-45-07	Epoch 152	Train Loss = 0.00797, Val Loss = 0.03156
2026-01-04-18-47-12	Epoch 153	Train Loss = 0.00807, Val Loss = 0.03140
2026-01-04-18-49-17	Epoch 154	Train Loss = 0.00796, Val Loss = 0.03156
2026-01-04-18-51-23	Epoch 155	Train Loss = 0.00792, Val Loss = 0.03134
2026-01-04-18-53-28	Epoch 156	Train Loss = 0.00791, Val Loss = 0.03148
2026-01-04-18-55-33	Epoch 157	Train Loss = 0.00798, Val Loss = 0.03156
2026-01-04-18-57-39	Epoch 158	Train Loss = 0.00785, Val Loss = 0.03134
2026-01-04-18-59-44	Epoch 159	Train Loss = 0.00785, Val Loss = 0.03126
2026-01-04-19-01-49	Epoch 160	Train Loss = 0.00777, Val Loss = 0.03144
2026-01-04-19-03-55	Epoch 161	Train Loss = 0.00778, Val Loss = 0.03123
2026-01-04-19-06-00	Epoch 162	Train Loss = 0.00784, Val Loss = 0.03120
2026-01-04-19-08-06	Epoch 163	Train Loss = 0.00777, Val Loss = 0.03201
2026-01-04-19-10-11	Epoch 164	Train Loss = 0.00778, Val Loss = 0.03155
2026-01-04-19-12-16	Epoch 165	Train Loss = 0.00773, Val Loss = 0.03148
2026-01-04-19-14-22	Epoch 166	Train Loss = 0.00760, Val Loss = 0.03133
2026-01-04-19-16-27	Epoch 167	Train Loss = 0.00760, Val Loss = 0.03157
2026-01-04-19-18-32	Epoch 168	Train Loss = 0.00764, Val Loss = 0.03129
2026-01-04-19-20-38	Epoch 169	Train Loss = 0.00761, Val Loss = 0.03151
2026-01-04-19-22-43	Epoch 170	Train Loss = 0.00758, Val Loss = 0.03133
2026-01-04-19-24-49	Epoch 171	Train Loss = 0.00761, Val Loss = 0.03128
2026-01-04-19-26-54	Epoch 172	Train Loss = 0.00763, Val Loss = 0.03111
2026-01-04-19-28-59	Epoch 173	Train Loss = 0.00746, Val Loss = 0.03123
2026-01-04-19-31-05	Epoch 174	Train Loss = 0.00748, Val Loss = 0.03150
2026-01-04-19-33-10	Epoch 175	Train Loss = 0.00746, Val Loss = 0.03129
2026-01-04-19-35-15	Epoch 176	Train Loss = 0.00747, Val Loss = 0.03153
2026-01-04-19-37-21	Epoch 177	Train Loss = 0.00740, Val Loss = 0.03184
2026-01-04-19-39-26	Epoch 178	Train Loss = 0.00744, Val Loss = 0.03137
2026-01-04-19-41-31	Epoch 179	Train Loss = 0.00742, Val Loss = 0.03164
2026-01-04-19-43-37	Epoch 180	Train Loss = 0.00736, Val Loss = 0.03130
2026-01-04-19-45-42	Epoch 181	Train Loss = 0.00734, Val Loss = 0.03156
2026-01-04-19-47-47	Epoch 182	Train Loss = 0.00734, Val Loss = 0.03157
2026-01-04-19-49-52	Epoch 183	Train Loss = 0.00732, Val Loss = 0.03174
2026-01-04-19-51-58	Epoch 184	Train Loss = 0.00726, Val Loss = 0.03135
2026-01-04-19-54-03	Epoch 185	Train Loss = 0.00724, Val Loss = 0.03130
2026-01-04-19-56-08	Epoch 186	Train Loss = 0.00728, Val Loss = 0.03140
2026-01-04-19-58-13	Epoch 187	Train Loss = 0.00726, Val Loss = 0.03141
2026-01-04-20-00-19	Epoch 188	Train Loss = 0.00715, Val Loss = 0.03129
2026-01-04-20-02-24	Epoch 189	Train Loss = 0.00715, Val Loss = 0.03145
2026-01-04-20-04-30	Epoch 190	Train Loss = 0.00710, Val Loss = 0.03145
2026-01-04-20-06-35	Epoch 191	Train Loss = 0.00713, Val Loss = 0.03160
2026-01-04-20-08-40	Epoch 192	Train Loss = 0.00710, Val Loss = 0.03130
2026-01-04-20-10-45	Epoch 193	Train Loss = 0.00717, Val Loss = 0.03115
2026-01-04-20-12-51	Epoch 194	Train Loss = 0.00710, Val Loss = 0.03137
2026-01-04-20-14-56	Epoch 195	Train Loss = 0.00703, Val Loss = 0.03144
2026-01-04-20-17-01	Epoch 196	Train Loss = 0.00700, Val Loss = 0.03165
2026-01-04-20-19-07	Epoch 197	Train Loss = 0.00702, Val Loss = 0.03144
2026-01-04-20-21-12	Epoch 198	Train Loss = 0.00700, Val Loss = 0.03121
2026-01-04-20-23-17	Epoch 199	Train Loss = 0.00696, Val Loss = 0.03157
2026-01-04-20-25-23	Epoch 200	Train Loss = 0.00696, Val Loss = 0.03161
2026-01-04-20-27-28	Epoch 201	Train Loss = 0.00696, Val Loss = 0.03146
2026-01-04-20-29-33	Epoch 202	Train Loss = 0.00693, Val Loss = 0.03143
2026-01-04-20-31-39	Epoch 203	Train Loss = 0.00690, Val Loss = 0.03142
2026-01-04-20-33-44	Epoch 204	Train Loss = 0.00687, Val Loss = 0.03160
2026-01-04-20-35-49	Epoch 205	Train Loss = 0.00690, Val Loss = 0.03118
2026-01-04-20-37-54	Epoch 206	Train Loss = 0.00685, Val Loss = 0.03151
2026-01-04-20-40-00	Epoch 207	Train Loss = 0.00682, Val Loss = 0.03112
2026-01-04-20-42-05	Epoch 208	Train Loss = 0.00680, Val Loss = 0.03146
2026-01-04-20-44-10	Epoch 209	Train Loss = 0.00683, Val Loss = 0.03159
2026-01-04-20-46-16	Epoch 210	Train Loss = 0.00675, Val Loss = 0.03148
2026-01-04-20-48-21	Epoch 211	Train Loss = 0.00675, Val Loss = 0.03166
2026-01-04-20-50-26	Epoch 212	Train Loss = 0.00675, Val Loss = 0.03147
2026-01-04-20-52-31	Epoch 213	Train Loss = 0.00672, Val Loss = 0.03117
2026-01-04-20-54-37	Epoch 214	Train Loss = 0.00669, Val Loss = 0.03162
2026-01-04-20-56-42	Epoch 215	Train Loss = 0.00670, Val Loss = 0.03131
2026-01-04-20-58-47	Epoch 216	Train Loss = 0.00666, Val Loss = 0.03136
2026-01-04-21-00-52	Epoch 217	Train Loss = 0.00668, Val Loss = 0.03163
2026-01-04-21-02-58	Epoch 218	Train Loss = 0.00664, Val Loss = 0.03140
2026-01-04-21-05-03	Epoch 219	Train Loss = 0.00663, Val Loss = 0.03135
2026-01-04-21-07-08	Epoch 220	Train Loss = 0.00660, Val Loss = 0.03171
2026-01-04-21-09-14	Epoch 221	Train Loss = 0.00659, Val Loss = 0.03160
2026-01-04-21-11-19	Epoch 222	Train Loss = 0.00657, Val Loss = 0.03149
Early stopping at epoch: 222
Best at epoch 172:
Train Loss = 0.00763
Train RMSE = 271.15558, MAE = 229.70117, MAPE = 17682.89062
Val Loss = 0.03111
Val RMSE = 274.94897, MAE = 233.35237, MAPE = 11209.04102
Saved Model: ./saved_models/GMAN-PEMS08-2026-01-04-13-27-32.pt
--------- Test ---------
All Steps RMSE = 26.01051, MAE = 15.76502, MAPE = 9.07921
Step  1 RMSE = 20.97958, MAE = 13.28791, MAPE = 7.77781
Step  2 RMSE = 22.99601, MAE = 14.33876, MAPE = 8.24349
Step  3 RMSE = 23.83256, MAE = 14.73365, MAPE = 8.33306
Step  4 RMSE = 24.62085, MAE = 15.14840, MAPE = 8.68552
Step  5 RMSE = 25.60122, MAE = 15.58535, MAPE = 8.91661
Step  6 RMSE = 26.12438, MAE = 15.85218, MAPE = 9.10000
Step  7 RMSE = 26.71153, MAE = 16.16954, MAPE = 9.31539
Step  8 RMSE = 27.39254, MAE = 16.53223, MAPE = 9.57799
Step  9 RMSE = 27.72822, MAE = 16.64989, MAPE = 9.68773
Step 10 RMSE = 27.72795, MAE = 16.65369, MAPE = 9.44124
Step 11 RMSE = 28.55576, MAE = 17.05609, MAPE = 9.94268
Step 12 RMSE = 28.64498, MAE = 17.17254, MAPE = 9.92927

Inference time: 12.67 s
