{'gpu': {'device_ids': [2], 'distributed': True, 'main_device': 0}, 'data': {'traffic_file': 'data/PEMS08/PEMS08.npz', 'train_ratio': 0.6, 'val_ratio': 0.2, 'test_ratio': 0.2, 'batch_size': 32}, 'model': {'input_dim': 3, 'P': 12, 'Q': 12, 'T': 288, 'L': 3, 'K': 8, 'd': 32, 'embed_dim': 64, 'skip_dim': 256, 'lape_dim': 64}, 'training': {'max_epoch': 1500, 'patience': 50, 'learning_rate': 0.001, 'clip_grad': 5, 'loss_func': 'masked_mae', 'use_temporal_weighting': False, 'temporal_weight_scheme': 'exponential', 'use_cosine_annealing': True, 'lr_decay': False, 'lr_decay_rate': 0.3, 'lr_decay_step': '5,20,40,70', 'step_size': 100, 'gamma': 0.9, 'weight_decay': 0.0001, 'dropout': 0.3, 'warmup_epochs': 50}, 'logging': {'log_dir': './logs', 'tensorboard_dir': './runLog/mpgat', 'verbose': 1}, 'saving': {'model_dir': './saved_models', 'save_best': True}, 'misc': {'seed': 42, 'time_slot': 5, 'use_amp': False}}
train	x: (10714, 12, 170, 3), y: (10714, 12, 170, 3)
eval	x: (3571, 12, 170, 3), y: (3571, 12, 170, 3)
test	x: (3571, 12, 170, 3), y: (3571, 12, 170, 3)
2026-01-14-18-34-10	Epoch 89	Train Loss = 0.35992, Val Loss = 0.12177
2026-01-14-18-36-08	Epoch 90	Train Loss = 0.35938, Val Loss = 0.12306
2026-01-14-18-38-06	Epoch 91	Train Loss = 0.35852, Val Loss = 0.12191
2026-01-14-18-40-04	Epoch 92	Train Loss = 0.35803, Val Loss = 0.12157
2026-01-14-18-42-02	Epoch 93	Train Loss = 0.35756, Val Loss = 0.12094
2026-01-14-18-44-00	Epoch 94	Train Loss = 0.35681, Val Loss = 0.12067
2026-01-14-18-45-58	Epoch 95	Train Loss = 0.35640, Val Loss = 0.12033
2026-01-14-18-47-56	Epoch 96	Train Loss = 0.35705, Val Loss = 0.12040
2026-01-14-18-49-54	Epoch 97	Train Loss = 0.35580, Val Loss = 0.12045
2026-01-14-18-51-52	Epoch 98	Train Loss = 0.35532, Val Loss = 0.11996
2026-01-14-18-53-50	Epoch 99	Train Loss = 0.35459, Val Loss = 0.12092
2026-01-14-18-55-48	Epoch 100	Train Loss = 0.35413, Val Loss = 0.11952
2026-01-14-18-57-46	Epoch 101	Train Loss = 0.35351, Val Loss = 0.11996
2026-01-14-18-59-44	Epoch 102	Train Loss = 0.35282, Val Loss = 0.11956
2026-01-14-19-01-42	Epoch 103	Train Loss = 0.35239, Val Loss = 0.11893
2026-01-14-19-03-40	Epoch 104	Train Loss = 0.35200, Val Loss = 0.11999
2026-01-14-19-05-38	Epoch 105	Train Loss = 0.35191, Val Loss = 0.11930
2026-01-14-19-07-36	Epoch 106	Train Loss = 0.35119, Val Loss = 0.11935
2026-01-14-19-09-34	Epoch 107	Train Loss = 0.35130, Val Loss = 0.11942
2026-01-14-19-11-32	Epoch 108	Train Loss = 0.35039, Val Loss = 0.11896
2026-01-14-19-13-30	Epoch 109	Train Loss = 0.35054, Val Loss = 0.11865
2026-01-14-19-15-28	Epoch 110	Train Loss = 0.34959, Val Loss = 0.11880
2026-01-14-19-17-26	Epoch 111	Train Loss = 0.34908, Val Loss = 0.11817
2026-01-14-19-19-24	Epoch 112	Train Loss = 0.34851, Val Loss = 0.11816
2026-01-14-19-21-22	Epoch 113	Train Loss = 0.34802, Val Loss = 0.11940
2026-01-14-19-23-19	Epoch 114	Train Loss = 0.35110, Val Loss = 0.12057
2026-01-14-19-25-17	Epoch 115	Train Loss = 0.34840, Val Loss = 0.11805
2026-01-14-19-27-15	Epoch 116	Train Loss = 0.34705, Val Loss = 0.11781
2026-01-14-19-29-13	Epoch 117	Train Loss = 0.34666, Val Loss = 0.11781
2026-01-14-19-31-11	Epoch 118	Train Loss = 0.34662, Val Loss = 0.11811
2026-01-14-19-33-09	Epoch 119	Train Loss = 0.34683, Val Loss = 0.11827
2026-01-14-19-35-07	Epoch 120	Train Loss = 0.34602, Val Loss = 0.11832
2026-01-14-19-37-05	Epoch 121	Train Loss = 0.34657, Val Loss = 0.11867
2026-01-14-19-39-03	Epoch 122	Train Loss = 0.34535, Val Loss = 0.11794
2026-01-14-19-41-01	Epoch 123	Train Loss = 0.34501, Val Loss = 0.11812
2026-01-14-19-42-58	Epoch 124	Train Loss = 0.34437, Val Loss = 0.11771
2026-01-14-19-44-56	Epoch 125	Train Loss = 0.34402, Val Loss = 0.11732
2026-01-14-19-46-54	Epoch 126	Train Loss = 0.34620, Val Loss = 0.11806
2026-01-14-19-48-52	Epoch 127	Train Loss = 0.34577, Val Loss = 0.11734
2026-01-14-19-50-50	Epoch 128	Train Loss = 0.34345, Val Loss = 0.11749
2026-01-14-19-52-48	Epoch 129	Train Loss = 0.34323, Val Loss = 0.11761
2026-01-14-19-54-46	Epoch 130	Train Loss = 0.34278, Val Loss = 0.11710
2026-01-14-19-56-44	Epoch 131	Train Loss = 0.34260, Val Loss = 0.11766
2026-01-14-19-58-42	Epoch 132	Train Loss = 0.34248, Val Loss = 0.11783
2026-01-14-20-00-40	Epoch 133	Train Loss = 0.34302, Val Loss = 0.11762
2026-01-14-20-02-38	Epoch 134	Train Loss = 0.34175, Val Loss = 0.11773
2026-01-14-20-04-36	Epoch 135	Train Loss = 0.34125, Val Loss = 0.11736
2026-01-14-20-06-34	Epoch 136	Train Loss = 0.34130, Val Loss = 0.11701
2026-01-14-20-08-32	Epoch 137	Train Loss = 0.34075, Val Loss = 0.11770
2026-01-14-20-10-30	Epoch 138	Train Loss = 0.34257, Val Loss = 0.11762
2026-01-14-20-12-28	Epoch 139	Train Loss = 0.34069, Val Loss = 0.11747
2026-01-14-20-14-26	Epoch 140	Train Loss = 0.33991, Val Loss = 0.11736
2026-01-14-20-16-24	Epoch 141	Train Loss = 0.34357, Val Loss = 0.11782
2026-01-14-20-18-22	Epoch 142	Train Loss = 0.34085, Val Loss = 0.11780
2026-01-14-20-20-19	Epoch 143	Train Loss = 0.33953, Val Loss = 0.11792
2026-01-14-20-22-17	Epoch 144	Train Loss = 0.33903, Val Loss = 0.11747
2026-01-14-20-24-15	Epoch 145	Train Loss = 0.33866, Val Loss = 0.11702
2026-01-14-20-26-13	Epoch 146	Train Loss = 0.33852, Val Loss = 0.11773
2026-01-14-20-28-11	Epoch 147	Train Loss = 0.33920, Val Loss = 0.11693
2026-01-14-20-30-09	Epoch 148	Train Loss = 0.33829, Val Loss = 0.11757
2026-01-14-20-32-07	Epoch 149	Train Loss = 0.33807, Val Loss = 0.11756
2026-01-14-20-34-05	Epoch 150	Train Loss = 0.33805, Val Loss = 0.11698
2026-01-14-20-36-03	Epoch 151	Train Loss = 0.33733, Val Loss = 0.11762
2026-01-14-20-38-01	Epoch 152	Train Loss = 0.33724, Val Loss = 0.11730
2026-01-14-20-39-59	Epoch 153	Train Loss = 0.33697, Val Loss = 0.11749
2026-01-14-20-41-57	Epoch 154	Train Loss = 0.33666, Val Loss = 0.11720
2026-01-14-20-43-54	Epoch 155	Train Loss = 0.33821, Val Loss = 0.11741
2026-01-14-20-45-52	Epoch 156	Train Loss = 0.33676, Val Loss = 0.11740
2026-01-14-20-47-50	Epoch 157	Train Loss = 0.33670, Val Loss = 0.11748
2026-01-14-20-49-48	Epoch 158	Train Loss = 0.33586, Val Loss = 0.11711
2026-01-14-20-51-46	Epoch 159	Train Loss = 0.33612, Val Loss = 0.11732
2026-01-14-20-53-44	Epoch 160	Train Loss = 0.33612, Val Loss = 0.11706
2026-01-14-20-55-42	Epoch 161	Train Loss = 0.34071, Val Loss = 0.12022
2026-01-14-20-57-39	Epoch 162	Train Loss = 0.34180, Val Loss = 0.11733
2026-01-14-20-59-37	Epoch 163	Train Loss = 0.33569, Val Loss = 0.11833
2026-01-14-21-01-35	Epoch 164	Train Loss = 0.33608, Val Loss = 0.11747
2026-01-14-21-03-33	Epoch 165	Train Loss = 0.33489, Val Loss = 0.11694
2026-01-14-21-05-31	Epoch 166	Train Loss = 0.33501, Val Loss = 0.11709
2026-01-14-21-07-29	Epoch 167	Train Loss = 0.33394, Val Loss = 0.11716
2026-01-14-21-09-27	Epoch 168	Train Loss = 0.33330, Val Loss = 0.11800
2026-01-14-21-11-25	Epoch 169	Train Loss = 0.33299, Val Loss = 0.11695
2026-01-14-21-13-23	Epoch 170	Train Loss = 0.33327, Val Loss = 0.11690
2026-01-14-21-15-21	Epoch 171	Train Loss = 0.33306, Val Loss = 0.11821
2026-01-14-21-17-19	Epoch 172	Train Loss = 0.33705, Val Loss = 0.12288
2026-01-14-21-19-17	Epoch 173	Train Loss = 0.33763, Val Loss = 0.11722
2026-01-14-21-21-15	Epoch 174	Train Loss = 0.33294, Val Loss = 0.11703
2026-01-14-21-23-13	Epoch 175	Train Loss = 0.33217, Val Loss = 0.11739
2026-01-14-21-25-10	Epoch 176	Train Loss = 0.33264, Val Loss = 0.11674
2026-01-14-21-27-08	Epoch 177	Train Loss = 0.33217, Val Loss = 0.11722
2026-01-14-21-29-06	Epoch 178	Train Loss = 0.33186, Val Loss = 0.11702
2026-01-14-21-31-04	Epoch 179	Train Loss = 0.33718, Val Loss = 0.11831
2026-01-14-21-33-02	Epoch 180	Train Loss = 0.34682, Val Loss = 0.11759
2026-01-14-21-35-00	Epoch 181	Train Loss = 0.33477, Val Loss = 0.11670
2026-01-14-21-36-58	Epoch 182	Train Loss = 0.33246, Val Loss = 0.11741
2026-01-14-21-38-56	Epoch 183	Train Loss = 0.33126, Val Loss = 0.11711
2026-01-14-21-40-54	Epoch 184	Train Loss = 0.33068, Val Loss = 0.11745
2026-01-14-21-42-52	Epoch 185	Train Loss = 0.33075, Val Loss = 0.11742
2026-01-14-21-44-49	Epoch 186	Train Loss = 0.33016, Val Loss = 0.11764
2026-01-14-21-46-47	Epoch 187	Train Loss = 0.33133, Val Loss = 0.11799
2026-01-14-21-48-45	Epoch 188	Train Loss = 0.33050, Val Loss = 0.11735
2026-01-14-21-50-43	Epoch 189	Train Loss = 0.33010, Val Loss = 0.11726
2026-01-14-21-52-41	Epoch 190	Train Loss = 0.33208, Val Loss = 0.11706
2026-01-14-21-54-39	Epoch 191	Train Loss = 0.32943, Val Loss = 0.11772
2026-01-14-21-56-37	Epoch 192	Train Loss = 0.32949, Val Loss = 0.11769
2026-01-14-21-58-35	Epoch 193	Train Loss = 0.33021, Val Loss = 0.11909
2026-01-14-22-00-33	Epoch 194	Train Loss = 0.33063, Val Loss = 0.11704
2026-01-14-22-02-31	Epoch 195	Train Loss = 0.32885, Val Loss = 0.11776
2026-01-14-22-04-29	Epoch 196	Train Loss = 0.32849, Val Loss = 0.11730
2026-01-14-22-06-27	Epoch 197	Train Loss = 0.32842, Val Loss = 0.11750
2026-01-14-22-08-24	Epoch 198	Train Loss = 0.32839, Val Loss = 0.11815
2026-01-14-22-10-22	Epoch 199	Train Loss = 0.32768, Val Loss = 0.11751
2026-01-14-22-12-20	Epoch 200	Train Loss = 0.32771, Val Loss = 0.11755
2026-01-14-22-14-18	Epoch 201	Train Loss = 0.32805, Val Loss = 0.11753
2026-01-14-22-16-16	Epoch 202	Train Loss = 0.32777, Val Loss = 0.11752
2026-01-14-22-18-14	Epoch 203	Train Loss = 0.32667, Val Loss = 0.11731
2026-01-14-22-20-12	Epoch 204	Train Loss = 0.32675, Val Loss = 0.11747
2026-01-14-22-22-10	Epoch 205	Train Loss = 0.32652, Val Loss = 0.11746
2026-01-14-22-24-08	Epoch 206	Train Loss = 0.32601, Val Loss = 0.11783
2026-01-14-22-26-06	Epoch 207	Train Loss = 0.32605, Val Loss = 0.11753
2026-01-14-22-28-04	Epoch 208	Train Loss = 0.32731, Val Loss = 0.11820
2026-01-14-22-30-02	Epoch 209	Train Loss = 0.32659, Val Loss = 0.11719
2026-01-14-22-31-59	Epoch 210	Train Loss = 0.32607, Val Loss = 0.11813
2026-01-14-22-33-57	Epoch 211	Train Loss = 0.32588, Val Loss = 0.11743
2026-01-14-22-35-55	Epoch 212	Train Loss = 0.32597, Val Loss = 0.11791
2026-01-14-22-37-53	Epoch 213	Train Loss = 0.32552, Val Loss = 0.11763
2026-01-14-22-39-51	Epoch 214	Train Loss = 0.32512, Val Loss = 0.11820
2026-01-14-22-41-49	Epoch 215	Train Loss = 0.32486, Val Loss = 0.11785
2026-01-14-22-43-47	Epoch 216	Train Loss = 0.32450, Val Loss = 0.11839
2026-01-14-22-45-44	Epoch 217	Train Loss = 0.32435, Val Loss = 0.11775
2026-01-14-22-47-42	Epoch 218	Train Loss = 0.32392, Val Loss = 0.11799
2026-01-14-22-49-40	Epoch 219	Train Loss = 0.32394, Val Loss = 0.11774
2026-01-14-22-51-38	Epoch 220	Train Loss = 0.32418, Val Loss = 0.11805
2026-01-14-22-53-36	Epoch 221	Train Loss = 0.32395, Val Loss = 0.11792
2026-01-14-22-55-34	Epoch 222	Train Loss = 0.32268, Val Loss = 0.11796
2026-01-14-22-57-32	Epoch 223	Train Loss = 0.32269, Val Loss = 0.11768
2026-01-14-22-59-30	Epoch 224	Train Loss = 0.32251, Val Loss = 0.11759
2026-01-14-23-01-28	Epoch 225	Train Loss = 0.32400, Val Loss = 0.11940
2026-01-14-23-03-26	Epoch 226	Train Loss = 0.32436, Val Loss = 0.11832
2026-01-14-23-05-24	Epoch 227	Train Loss = 0.32267, Val Loss = 0.11872
2026-01-14-23-07-22	Epoch 228	Train Loss = 0.32456, Val Loss = 0.11782
2026-01-14-23-09-19	Epoch 229	Train Loss = 0.32295, Val Loss = 0.11739
2026-01-14-23-11-17	Epoch 230	Train Loss = 0.32158, Val Loss = 0.11758
2026-01-14-23-13-15	Epoch 231	Train Loss = 0.32163, Val Loss = 0.11799
Early stopping at epoch: 231
Best at epoch 181:
Train Loss = 0.33477
Train RMSE = 270.90170, MAE = 229.95590, MAPE = 15169.60742
Val Loss = 0.11670
Val RMSE = 275.19809, MAE = 233.24962, MAPE = 11926.36328
Saved Model: ./saved_models/GMAN-PEMS08-2026-01-14-15-38-52.pt
--------- Test ---------
All Steps RMSE = 23.29343, MAE = 13.82425, MAPE = 8.28107
Step  1 RMSE = 19.25328, MAE = 11.55872, MAPE = 6.83277
Step  2 RMSE = 20.55518, MAE = 12.39899, MAPE = 7.37870
Step  3 RMSE = 21.50574, MAE = 12.92875, MAPE = 7.66591
Step  4 RMSE = 22.24353, MAE = 13.28099, MAPE = 7.92887
Step  5 RMSE = 22.77938, MAE = 13.56554, MAPE = 8.09983
Step  6 RMSE = 23.40389, MAE = 13.87159, MAPE = 8.31807
Step  7 RMSE = 23.90857, MAE = 14.16432, MAPE = 8.43880
Step  8 RMSE = 24.28136, MAE = 14.38887, MAPE = 8.65775
Step  9 RMSE = 24.67273, MAE = 14.62671, MAPE = 8.78943
Step 10 RMSE = 24.96615, MAE = 14.81100, MAPE = 8.95516
Step 11 RMSE = 25.36278, MAE = 15.00706, MAPE = 9.01703
Step 12 RMSE = 25.63901, MAE = 15.28850, MAPE = 9.29079

Inference time: 11.38 s
