{'gpu': {'device_ids': [0], 'distributed': True, 'main_device': 0}, 'data': {'traffic_file': 'data/PEMS08/PEMS08.npz', 'train_ratio': 0.6, 'val_ratio': 0.2, 'test_ratio': 0.2, 'batch_size': 32}, 'model': {'input_dim': 3, 'P': 12, 'Q': 12, 'T': 288, 'L': 1, 'K': 8, 'd': 16, 'embed_dim': 64, 'skip_dim': 128, 'lape_dim': 64}, 'training': {'max_epoch': 1500, 'patience': 50, 'learning_rate': 0.001, 'clip_grad': 5, 'loss_func': 'masked_mae', 'use_temporal_weighting': False, 'temporal_weight_scheme': 'progressive', 'use_cosine_annealing': True, 'lr_decay': False, 'lr_decay_rate': 0.3, 'lr_decay_step': '5,20,40,70', 'step_size': 100, 'gamma': 0.9, 'weight_decay': 0.0001, 'dropout': 0.1, 'warmup_epochs': 50}, 'logging': {'log_dir': './logs', 'tensorboard_dir': './runLog/mpgat', 'verbose': 1}, 'saving': {'model_dir': './saved_models', 'save_best': True}, 'misc': {'seed': 42, 'time_slot': 5, 'use_amp': False}}
train	x: (10714, 12, 170, 3), y: (10714, 12, 170, 3)
eval	x: (3571, 12, 170, 3), y: (3571, 12, 170, 3)
test	x: (3571, 12, 170, 3), y: (3571, 12, 170, 3)
2025-12-26-17-03-08	Epoch 42	Train Loss = 22.88679, Val Loss = 27.79040
2025-12-26-17-03-33	Epoch 43	Train Loss = 23.36257, Val Loss = 29.26781
2025-12-26-17-03-57	Epoch 44	Train Loss = 22.37725, Val Loss = 23.87591
2025-12-26-17-04-22	Epoch 45	Train Loss = 22.64687, Val Loss = 28.72581
2025-12-26-17-04-46	Epoch 46	Train Loss = 22.04381, Val Loss = 25.75406
2025-12-26-17-05-11	Epoch 47	Train Loss = 22.96259, Val Loss = 24.98776
2025-12-26-17-05-35	Epoch 48	Train Loss = 20.94954, Val Loss = 23.87944
2025-12-26-17-06-00	Epoch 49	Train Loss = 20.11159, Val Loss = 24.99498
2025-12-26-17-06-24	Epoch 50	Train Loss = 21.34739, Val Loss = 28.25929
2025-12-26-17-06-49	Epoch 51	Train Loss = 21.03870, Val Loss = 24.52354
2025-12-26-17-07-13	Epoch 52	Train Loss = 21.31639, Val Loss = 25.32677
2025-12-26-17-07-38	Epoch 53	Train Loss = 21.05004, Val Loss = 27.59994
2025-12-26-17-08-02	Epoch 54	Train Loss = 20.63114, Val Loss = 28.95297
2025-12-26-17-08-27	Epoch 55	Train Loss = 22.46113, Val Loss = 25.67131
2025-12-26-17-08-51	Epoch 56	Train Loss = 20.77449, Val Loss = 23.26788
2025-12-26-17-09-16	Epoch 57	Train Loss = 19.60818, Val Loss = 23.21685
2025-12-26-17-09-40	Epoch 58	Train Loss = 20.26275, Val Loss = 24.90492
2025-12-26-17-10-05	Epoch 59	Train Loss = 20.32430, Val Loss = 22.49814
2025-12-26-17-10-29	Epoch 60	Train Loss = 20.31478, Val Loss = 22.98204
2025-12-26-17-10-53	Epoch 61	Train Loss = 19.87460, Val Loss = 23.51481
2025-12-26-17-11-18	Epoch 62	Train Loss = 20.36026, Val Loss = 23.06929
2025-12-26-17-11-42	Epoch 63	Train Loss = 19.88551, Val Loss = 21.81450
2025-12-26-17-12-07	Epoch 64	Train Loss = 19.35450, Val Loss = 21.92207
2025-12-26-17-12-31	Epoch 65	Train Loss = 19.55349, Val Loss = 22.47415
2025-12-26-17-12-56	Epoch 66	Train Loss = 20.14080, Val Loss = 24.36986
2025-12-26-17-13-20	Epoch 67	Train Loss = 20.19802, Val Loss = 23.15853
2025-12-26-17-13-45	Epoch 68	Train Loss = 19.13346, Val Loss = 22.84185
2025-12-26-17-14-09	Epoch 69	Train Loss = 19.54918, Val Loss = 22.51755
2025-12-26-17-14-34	Epoch 70	Train Loss = 19.73299, Val Loss = 22.57637
2025-12-26-17-14-58	Epoch 71	Train Loss = 19.69376, Val Loss = 23.66298
2025-12-26-17-15-22	Epoch 72	Train Loss = 19.75659, Val Loss = 21.88199
2025-12-26-17-15-47	Epoch 73	Train Loss = 19.06907, Val Loss = 23.59485
2025-12-26-17-16-11	Epoch 74	Train Loss = 19.60426, Val Loss = 25.05191
2025-12-26-17-16-36	Epoch 75	Train Loss = 19.97851, Val Loss = 21.77910
2025-12-26-17-17-00	Epoch 76	Train Loss = 18.89605, Val Loss = 22.42509
2025-12-26-17-17-25	Epoch 77	Train Loss = 18.76422, Val Loss = 22.64354
2025-12-26-17-17-49	Epoch 78	Train Loss = 19.14209, Val Loss = 21.54776
2025-12-26-17-18-13	Epoch 79	Train Loss = 18.84866, Val Loss = 21.92665
2025-12-26-17-18-38	Epoch 80	Train Loss = 18.48396, Val Loss = 21.23800
2025-12-26-17-19-02	Epoch 81	Train Loss = 18.38146, Val Loss = 21.96778
2025-12-26-17-19-27	Epoch 82	Train Loss = 18.73403, Val Loss = 21.07666
2025-12-26-17-19-51	Epoch 83	Train Loss = 18.64987, Val Loss = 22.25394
2025-12-26-17-20-16	Epoch 84	Train Loss = 18.38847, Val Loss = 21.31798
2025-12-26-17-20-40	Epoch 85	Train Loss = 18.74111, Val Loss = 22.67525
2025-12-26-17-21-04	Epoch 86	Train Loss = 18.72080, Val Loss = 21.25810
2025-12-26-17-21-29	Epoch 87	Train Loss = 18.49122, Val Loss = 20.92826
2025-12-26-17-21-53	Epoch 88	Train Loss = 18.03327, Val Loss = 20.69022
2025-12-26-17-22-18	Epoch 89	Train Loss = 18.55272, Val Loss = 21.08138
2025-12-26-17-22-42	Epoch 90	Train Loss = 18.21265, Val Loss = 22.09247
2025-12-26-17-23-07	Epoch 91	Train Loss = 18.25248, Val Loss = 23.96534
2025-12-26-17-23-31	Epoch 92	Train Loss = 17.70744, Val Loss = 21.03262
2025-12-26-17-23-55	Epoch 93	Train Loss = 17.95005, Val Loss = 20.77308
2025-12-26-17-24-20	Epoch 94	Train Loss = 18.15324, Val Loss = 21.88988
2025-12-26-17-24-44	Epoch 95	Train Loss = 18.25446, Val Loss = 20.68287
2025-12-26-17-25-09	Epoch 96	Train Loss = 17.81499, Val Loss = 21.04965
2025-12-26-17-25-33	Epoch 97	Train Loss = 17.84881, Val Loss = 20.36174
2025-12-26-17-25-58	Epoch 98	Train Loss = 17.83402, Val Loss = 22.16249
2025-12-26-17-26-22	Epoch 99	Train Loss = 18.16928, Val Loss = 20.59009
2025-12-26-17-26-46	Epoch 100	Train Loss = 18.09593, Val Loss = 21.56587
2025-12-26-17-27-11	Epoch 101	Train Loss = 18.13781, Val Loss = 20.99397
2025-12-26-17-27-35	Epoch 102	Train Loss = 17.71629, Val Loss = 20.26900
2025-12-26-17-28-00	Epoch 103	Train Loss = 17.93739, Val Loss = 21.02192
2025-12-26-17-28-24	Epoch 104	Train Loss = 17.76457, Val Loss = 21.56554
2025-12-26-17-28-49	Epoch 105	Train Loss = 17.85558, Val Loss = 20.19384
2025-12-26-17-29-13	Epoch 106	Train Loss = 18.00318, Val Loss = 20.31606
2025-12-26-17-29-38	Epoch 107	Train Loss = 17.53007, Val Loss = 21.37734
2025-12-26-17-30-02	Epoch 108	Train Loss = 17.73082, Val Loss = 21.34882
2025-12-26-17-30-26	Epoch 109	Train Loss = 17.47216, Val Loss = 20.09745
2025-12-26-17-30-51	Epoch 110	Train Loss = 18.06338, Val Loss = 22.69624
2025-12-26-17-31-15	Epoch 111	Train Loss = 17.54547, Val Loss = 21.85907
2025-12-26-17-31-40	Epoch 112	Train Loss = 17.71229, Val Loss = 20.15643
2025-12-26-17-32-04	Epoch 113	Train Loss = 17.63606, Val Loss = 20.49749
2025-12-26-17-32-29	Epoch 114	Train Loss = 17.56302, Val Loss = 20.45794
2025-12-26-17-32-53	Epoch 115	Train Loss = 17.54011, Val Loss = 20.17887
2025-12-26-17-33-17	Epoch 116	Train Loss = 17.67784, Val Loss = 20.44117
2025-12-26-17-33-42	Epoch 117	Train Loss = 17.24794, Val Loss = 20.79656
2025-12-26-17-34-06	Epoch 118	Train Loss = 17.44440, Val Loss = 20.12941
2025-12-26-17-34-31	Epoch 119	Train Loss = 17.46542, Val Loss = 19.94432
2025-12-26-17-34-55	Epoch 120	Train Loss = 17.25405, Val Loss = 20.04259
2025-12-26-17-35-20	Epoch 121	Train Loss = 17.32353, Val Loss = 20.16853
2025-12-26-17-35-44	Epoch 122	Train Loss = 17.20691, Val Loss = 20.64176
2025-12-26-17-36-09	Epoch 123	Train Loss = 17.19221, Val Loss = 20.62748
2025-12-26-17-36-33	Epoch 124	Train Loss = 17.59616, Val Loss = 21.97647
2025-12-26-17-36-57	Epoch 125	Train Loss = 17.26007, Val Loss = 20.24421
2025-12-26-17-37-22	Epoch 126	Train Loss = 17.31860, Val Loss = 20.30066
2025-12-26-17-37-46	Epoch 127	Train Loss = 17.10983, Val Loss = 19.65893
2025-12-26-17-38-11	Epoch 128	Train Loss = 17.57755, Val Loss = 19.91904
2025-12-26-17-38-35	Epoch 129	Train Loss = 17.42248, Val Loss = 20.12566
2025-12-26-17-39-00	Epoch 130	Train Loss = 16.92988, Val Loss = 20.75677
2025-12-26-17-39-24	Epoch 131	Train Loss = 17.08131, Val Loss = 20.93379
2025-12-26-17-39-49	Epoch 132	Train Loss = 17.04625, Val Loss = 20.14901
2025-12-26-17-40-13	Epoch 133	Train Loss = 16.83558, Val Loss = 20.54659
2025-12-26-17-40-38	Epoch 134	Train Loss = 17.06145, Val Loss = 20.03482
2025-12-26-17-41-03	Epoch 135	Train Loss = 17.22212, Val Loss = 20.67427
2025-12-26-17-41-27	Epoch 136	Train Loss = 17.03131, Val Loss = 20.01001
2025-12-26-17-41-52	Epoch 137	Train Loss = 17.20664, Val Loss = 20.61809
2025-12-26-17-42-16	Epoch 138	Train Loss = 17.12796, Val Loss = 19.75569
2025-12-26-17-42-41	Epoch 139	Train Loss = 16.93585, Val Loss = 21.04608
2025-12-26-17-43-05	Epoch 140	Train Loss = 17.09579, Val Loss = 19.71921
2025-12-26-17-43-30	Epoch 141	Train Loss = 16.89210, Val Loss = 19.90805
2025-12-26-17-43-54	Epoch 142	Train Loss = 16.91432, Val Loss = 22.65024
2025-12-26-17-44-19	Epoch 143	Train Loss = 16.86217, Val Loss = 20.36116
2025-12-26-17-44-44	Epoch 144	Train Loss = 16.92012, Val Loss = 19.76651
2025-12-26-17-45-08	Epoch 145	Train Loss = 16.70562, Val Loss = 19.76984
2025-12-26-17-45-33	Epoch 146	Train Loss = 17.10182, Val Loss = 20.14328
2025-12-26-17-45-57	Epoch 147	Train Loss = 16.81978, Val Loss = 20.23395
2025-12-26-17-46-22	Epoch 148	Train Loss = 17.01626, Val Loss = 19.22752
2025-12-26-17-46-46	Epoch 149	Train Loss = 17.09048, Val Loss = 20.04798
2025-12-26-17-47-11	Epoch 150	Train Loss = 16.90462, Val Loss = 19.68963
2025-12-26-17-47-35	Epoch 151	Train Loss = 16.95626, Val Loss = 20.17184
2025-12-26-17-48-00	Epoch 152	Train Loss = 16.90130, Val Loss = 20.11774
2025-12-26-17-48-24	Epoch 153	Train Loss = 16.75575, Val Loss = 19.98437
2025-12-26-17-48-49	Epoch 154	Train Loss = 16.62382, Val Loss = 19.85465
2025-12-26-17-49-13	Epoch 155	Train Loss = 16.61477, Val Loss = 20.70312
2025-12-26-17-49-37	Epoch 156	Train Loss = 16.71853, Val Loss = 20.11989
2025-12-26-17-50-02	Epoch 157	Train Loss = 16.79807, Val Loss = 19.73330
2025-12-26-17-50-26	Epoch 158	Train Loss = 16.69424, Val Loss = 19.97750
2025-12-26-17-50-51	Epoch 159	Train Loss = 16.64023, Val Loss = 19.87817
2025-12-26-17-51-15	Epoch 160	Train Loss = 16.92562, Val Loss = 19.67539
2025-12-26-17-51-40	Epoch 161	Train Loss = 16.66117, Val Loss = 19.68363
2025-12-26-17-52-04	Epoch 162	Train Loss = 16.63538, Val Loss = 19.24122
2025-12-26-17-52-29	Epoch 163	Train Loss = 16.78594, Val Loss = 20.19448
2025-12-26-17-52-53	Epoch 164	Train Loss = 16.57445, Val Loss = 20.47540
2025-12-26-17-53-18	Epoch 165	Train Loss = 16.44806, Val Loss = 19.65378
2025-12-26-17-53-42	Epoch 166	Train Loss = 16.55719, Val Loss = 19.98282
2025-12-26-17-54-07	Epoch 167	Train Loss = 16.71283, Val Loss = 19.65617
2025-12-26-17-54-31	Epoch 168	Train Loss = 16.40319, Val Loss = 19.58890
2025-12-26-17-54-55	Epoch 169	Train Loss = 16.44725, Val Loss = 19.57324
2025-12-26-17-55-19	Epoch 170	Train Loss = 16.56581, Val Loss = 19.73955
2025-12-26-17-55-43	Epoch 171	Train Loss = 16.48038, Val Loss = 19.81201
2025-12-26-17-56-08	Epoch 172	Train Loss = 16.36799, Val Loss = 19.80686
2025-12-26-17-56-32	Epoch 173	Train Loss = 16.59570, Val Loss = 19.56811
2025-12-26-17-56-56	Epoch 174	Train Loss = 16.59644, Val Loss = 19.69116
2025-12-26-17-57-20	Epoch 175	Train Loss = 16.46545, Val Loss = 19.18092
2025-12-26-17-57-45	Epoch 176	Train Loss = 16.36780, Val Loss = 19.63047
2025-12-26-17-58-09	Epoch 177	Train Loss = 16.48864, Val Loss = 19.16976
2025-12-26-17-58-34	Epoch 178	Train Loss = 16.38905, Val Loss = 20.09832
2025-12-26-17-58-58	Epoch 179	Train Loss = 16.50184, Val Loss = 19.44670
2025-12-26-17-59-23	Epoch 180	Train Loss = 16.37815, Val Loss = 20.39438
2025-12-26-17-59-47	Epoch 181	Train Loss = 16.35257, Val Loss = 19.46747
2025-12-26-18-00-12	Epoch 182	Train Loss = 16.30841, Val Loss = 19.41450
2025-12-26-18-00-37	Epoch 183	Train Loss = 16.38551, Val Loss = 19.81745
2025-12-26-18-01-01	Epoch 184	Train Loss = 16.37521, Val Loss = 19.32097
2025-12-26-18-01-26	Epoch 185	Train Loss = 16.41958, Val Loss = 20.46223
2025-12-26-18-01-50	Epoch 186	Train Loss = 16.41629, Val Loss = 20.15423
2025-12-26-18-02-15	Epoch 187	Train Loss = 16.57266, Val Loss = 22.08519
2025-12-26-18-02-39	Epoch 188	Train Loss = 16.48331, Val Loss = 19.33846
2025-12-26-18-03-04	Epoch 189	Train Loss = 16.26235, Val Loss = 19.01270
2025-12-26-18-03-28	Epoch 190	Train Loss = 16.57822, Val Loss = 19.42369
2025-12-26-18-03-53	Epoch 191	Train Loss = 16.27622, Val Loss = 20.46173
2025-12-26-18-04-17	Epoch 192	Train Loss = 16.29641, Val Loss = 20.50509
2025-12-26-18-04-41	Epoch 193	Train Loss = 16.22642, Val Loss = 19.70977
2025-12-26-18-05-06	Epoch 194	Train Loss = 16.69543, Val Loss = 19.84409
2025-12-26-18-05-30	Epoch 195	Train Loss = 16.45375, Val Loss = 19.27346
2025-12-26-18-05-55	Epoch 196	Train Loss = 16.23621, Val Loss = 19.67989
2025-12-26-18-06-19	Epoch 197	Train Loss = 16.30227, Val Loss = 19.32014
2025-12-26-18-06-43	Epoch 198	Train Loss = 16.51922, Val Loss = 19.19349
2025-12-26-18-07-08	Epoch 199	Train Loss = 16.15894, Val Loss = 19.33566
2025-12-26-18-07-32	Epoch 200	Train Loss = 16.29143, Val Loss = 19.55196
2025-12-26-18-07-57	Epoch 201	Train Loss = 16.25770, Val Loss = 19.24430
2025-12-26-18-08-21	Epoch 202	Train Loss = 16.11818, Val Loss = 19.15460
2025-12-26-18-08-46	Epoch 203	Train Loss = 16.21334, Val Loss = 19.36376
2025-12-26-18-09-10	Epoch 204	Train Loss = 16.34024, Val Loss = 19.66168
2025-12-26-18-09-35	Epoch 205	Train Loss = 16.28372, Val Loss = 19.51055
2025-12-26-18-09-59	Epoch 206	Train Loss = 16.44300, Val Loss = 19.40274
2025-12-26-18-10-24	Epoch 207	Train Loss = 16.36740, Val Loss = 19.25950
2025-12-26-18-10-48	Epoch 208	Train Loss = 16.12680, Val Loss = 19.82659
2025-12-26-18-11-13	Epoch 209	Train Loss = 16.17001, Val Loss = 19.21883
2025-12-26-18-11-37	Epoch 210	Train Loss = 16.13628, Val Loss = 19.68888
2025-12-26-18-12-02	Epoch 211	Train Loss = 16.32240, Val Loss = 19.20338
2025-12-26-18-12-26	Epoch 212	Train Loss = 16.02605, Val Loss = 20.01611
2025-12-26-18-12-51	Epoch 213	Train Loss = 16.10082, Val Loss = 19.16784
2025-12-26-18-13-15	Epoch 214	Train Loss = 16.22131, Val Loss = 20.65995
2025-12-26-18-13-40	Epoch 215	Train Loss = 16.16195, Val Loss = 19.32554
2025-12-26-18-14-04	Epoch 216	Train Loss = 16.18379, Val Loss = 19.87250
2025-12-26-18-14-28	Epoch 217	Train Loss = 16.19364, Val Loss = 19.17669
2025-12-26-18-14-53	Epoch 218	Train Loss = 16.04524, Val Loss = 19.74832
2025-12-26-18-15-17	Epoch 219	Train Loss = 16.01055, Val Loss = 19.12189
2025-12-26-18-15-42	Epoch 220	Train Loss = 16.08448, Val Loss = 19.75879
2025-12-26-18-16-06	Epoch 221	Train Loss = 16.02903, Val Loss = 19.22447
2025-12-26-18-16-31	Epoch 222	Train Loss = 15.96906, Val Loss = 19.05944
2025-12-26-18-16-55	Epoch 223	Train Loss = 16.32867, Val Loss = 19.92574
2025-12-26-18-17-19	Epoch 224	Train Loss = 16.01557, Val Loss = 19.28712
2025-12-26-18-17-44	Epoch 225	Train Loss = 15.91861, Val Loss = 19.32957
2025-12-26-18-18-08	Epoch 226	Train Loss = 16.02000, Val Loss = 18.87487
2025-12-26-18-18-33	Epoch 227	Train Loss = 15.99011, Val Loss = 19.81979
2025-12-26-18-18-57	Epoch 228	Train Loss = 16.01926, Val Loss = 19.92903
2025-12-26-18-19-21	Epoch 229	Train Loss = 15.96435, Val Loss = 18.86283
2025-12-26-18-19-46	Epoch 230	Train Loss = 16.05121, Val Loss = 19.54105
2025-12-26-18-20-10	Epoch 231	Train Loss = 16.10991, Val Loss = 19.20876
2025-12-26-18-20-35	Epoch 232	Train Loss = 16.21502, Val Loss = 19.63930
2025-12-26-18-20-59	Epoch 233	Train Loss = 16.29013, Val Loss = 20.02667
2025-12-26-18-21-23	Epoch 234	Train Loss = 15.99258, Val Loss = 19.00110
2025-12-26-18-21-48	Epoch 235	Train Loss = 16.04943, Val Loss = 19.10942
2025-12-26-18-22-12	Epoch 236	Train Loss = 16.07270, Val Loss = 20.32169
2025-12-26-18-22-37	Epoch 237	Train Loss = 16.11356, Val Loss = 20.15394
2025-12-26-18-23-01	Epoch 238	Train Loss = 15.93737, Val Loss = 19.06065
2025-12-26-18-23-26	Epoch 239	Train Loss = 16.04012, Val Loss = 20.23665
2025-12-26-18-23-50	Epoch 240	Train Loss = 15.98542, Val Loss = 19.74198
2025-12-26-18-24-14	Epoch 241	Train Loss = 16.13299, Val Loss = 19.12274
2025-12-26-18-24-39	Epoch 242	Train Loss = 16.02217, Val Loss = 19.19180
2025-12-26-18-25-03	Epoch 243	Train Loss = 15.90057, Val Loss = 19.80108
2025-12-26-18-25-28	Epoch 244	Train Loss = 16.07076, Val Loss = 19.05680
2025-12-26-18-25-52	Epoch 245	Train Loss = 15.88996, Val Loss = 19.15353
2025-12-26-18-26-16	Epoch 246	Train Loss = 16.00489, Val Loss = 19.04354
2025-12-26-18-26-41	Epoch 247	Train Loss = 16.28904, Val Loss = 19.33679
2025-12-26-18-27-05	Epoch 248	Train Loss = 15.91837, Val Loss = 20.32200
2025-12-26-18-27-29	Epoch 249	Train Loss = 15.87865, Val Loss = 18.78456
2025-12-26-18-27-54	Epoch 250	Train Loss = 15.89451, Val Loss = 21.19248
2025-12-26-18-28-18	Epoch 251	Train Loss = 16.00881, Val Loss = 19.84771
2025-12-26-18-28-43	Epoch 252	Train Loss = 16.07297, Val Loss = 19.18252
2025-12-26-18-29-07	Epoch 253	Train Loss = 15.89622, Val Loss = 19.06441
2025-12-26-18-29-32	Epoch 254	Train Loss = 15.86420, Val Loss = 19.15314
2025-12-26-18-29-56	Epoch 255	Train Loss = 15.77948, Val Loss = 19.35366
2025-12-26-18-30-20	Epoch 256	Train Loss = 16.08215, Val Loss = 19.14372
2025-12-26-18-30-45	Epoch 257	Train Loss = 15.87169, Val Loss = 19.00636
2025-12-26-18-31-09	Epoch 258	Train Loss = 15.91431, Val Loss = 18.78914
2025-12-26-18-31-34	Epoch 259	Train Loss = 16.05160, Val Loss = 19.98066
2025-12-26-18-31-58	Epoch 260	Train Loss = 16.04567, Val Loss = 18.73142
2025-12-26-18-32-23	Epoch 261	Train Loss = 15.70005, Val Loss = 19.32584
2025-12-26-18-32-47	Epoch 262	Train Loss = 15.94145, Val Loss = 19.68658
2025-12-26-18-33-12	Epoch 263	Train Loss = 15.84563, Val Loss = 18.88793
2025-12-26-18-33-36	Epoch 264	Train Loss = 15.83574, Val Loss = 18.64821
2025-12-26-18-34-00	Epoch 265	Train Loss = 15.82258, Val Loss = 19.71867
2025-12-26-18-34-25	Epoch 266	Train Loss = 16.09014, Val Loss = 19.22124
2025-12-26-18-34-49	Epoch 267	Train Loss = 16.12103, Val Loss = 18.99790
2025-12-26-18-35-14	Epoch 268	Train Loss = 15.68623, Val Loss = 19.60310
2025-12-26-18-35-38	Epoch 269	Train Loss = 15.75059, Val Loss = 19.62971
2025-12-26-18-36-03	Epoch 270	Train Loss = 15.77959, Val Loss = 18.66530
2025-12-26-18-36-27	Epoch 271	Train Loss = 15.85219, Val Loss = 18.86485
2025-12-26-18-36-51	Epoch 272	Train Loss = 15.82622, Val Loss = 19.98317
2025-12-26-18-37-16	Epoch 273	Train Loss = 16.09439, Val Loss = 20.67698
2025-12-26-18-37-40	Epoch 274	Train Loss = 15.66269, Val Loss = 18.97558
2025-12-26-18-38-05	Epoch 275	Train Loss = 15.84939, Val Loss = 19.11209
2025-12-26-18-38-29	Epoch 276	Train Loss = 15.85544, Val Loss = 19.11142
2025-12-26-18-38-54	Epoch 277	Train Loss = 15.89422, Val Loss = 19.32409
2025-12-26-18-39-18	Epoch 278	Train Loss = 15.81843, Val Loss = 19.19861
2025-12-26-18-39-42	Epoch 279	Train Loss = 15.77843, Val Loss = 19.16370
2025-12-26-18-40-07	Epoch 280	Train Loss = 15.76293, Val Loss = 19.74415
2025-12-26-18-40-31	Epoch 281	Train Loss = 15.82243, Val Loss = 19.08143
2025-12-26-18-40-56	Epoch 282	Train Loss = 16.02695, Val Loss = 19.27188
2025-12-26-18-41-20	Epoch 283	Train Loss = 15.82459, Val Loss = 18.93940
2025-12-26-18-41-45	Epoch 284	Train Loss = 15.91487, Val Loss = 18.67114
2025-12-26-18-42-09	Epoch 285	Train Loss = 15.85269, Val Loss = 18.69653
2025-12-26-18-42-33	Epoch 286	Train Loss = 15.76493, Val Loss = 18.84731
2025-12-26-18-42-58	Epoch 287	Train Loss = 15.79278, Val Loss = 18.79798
2025-12-26-18-43-22	Epoch 288	Train Loss = 15.74874, Val Loss = 19.07842
2025-12-26-18-43-47	Epoch 289	Train Loss = 15.76757, Val Loss = 18.89515
