{'gpu': {'device_ids': [0], 'distributed': True, 'main_device': 0}, 'data': {'traffic_file': 'data/PEMS08/PEMS08.npz', 'train_ratio': 0.6, 'val_ratio': 0.2, 'test_ratio': 0.2, 'batch_size': 32}, 'model': {'input_dim': 3, 'P': 12, 'Q': 12, 'T': 288, 'L': 2, 'K': 8, 'd': 32, 'embed_dim': 64, 'skip_dim': 256, 'lape_dim': 64}, 'training': {'max_epoch': 1500, 'patience': 50, 'learning_rate': 0.002, 'clip_grad': 5, 'loss_func': 'masked_mae', 'use_temporal_weighting': False, 'temporal_weight_scheme': 'exponential', 'use_cosine_annealing': True, 'lr_decay': False, 'lr_decay_rate': 0.3, 'lr_decay_step': '5,20,40,70', 'step_size': 100, 'gamma': 0.9, 'weight_decay': 0.0001, 'dropout': 0.3, 'warmup_epochs': 50}, 'logging': {'log_dir': './logs', 'tensorboard_dir': './runLog/mpgat', 'verbose': 1}, 'saving': {'model_dir': './saved_models', 'save_best': True}, 'misc': {'seed': 42, 'time_slot': 5, 'use_amp': False}}
train	x: (10714, 12, 170, 3), y: (10714, 12, 170, 3)
eval	x: (3571, 12, 170, 3), y: (3571, 12, 170, 3)
test	x: (3571, 12, 170, 3), y: (3571, 12, 170, 3)
2026-01-14-10-46-30	Epoch 17	Train Loss = 0.35309, Val Loss = 0.14530
2026-01-14-10-47-57	Epoch 18	Train Loss = 0.35297, Val Loss = 0.14226
2026-01-14-10-49-23	Epoch 19	Train Loss = 0.35171, Val Loss = 0.14226
2026-01-14-10-50-50	Epoch 20	Train Loss = 0.35186, Val Loss = 0.14371
2026-01-14-10-52-16	Epoch 21	Train Loss = 0.35128, Val Loss = 0.14456
2026-01-14-10-53-42	Epoch 22	Train Loss = 0.35151, Val Loss = 0.14294
2026-01-14-10-55-09	Epoch 23	Train Loss = 0.35109, Val Loss = 0.14014
2026-01-14-10-56-35	Epoch 24	Train Loss = 0.34767, Val Loss = 0.13608
2026-01-14-10-58-01	Epoch 25	Train Loss = 0.34225, Val Loss = 0.13317
2026-01-14-10-59-28	Epoch 26	Train Loss = 0.33808, Val Loss = 0.13024
2026-01-14-11-00-54	Epoch 27	Train Loss = 0.33656, Val Loss = 0.12778
2026-01-14-11-02-20	Epoch 28	Train Loss = 0.33354, Val Loss = 0.12601
2026-01-14-11-03-47	Epoch 29	Train Loss = 0.33253, Val Loss = 0.12950
2026-01-14-11-05-13	Epoch 30	Train Loss = 0.33160, Val Loss = 0.12660
2026-01-14-11-06-39	Epoch 31	Train Loss = 0.33055, Val Loss = 0.12565
2026-01-14-11-08-05	Epoch 32	Train Loss = 0.32880, Val Loss = 0.12455
2026-01-14-11-09-32	Epoch 33	Train Loss = 0.32863, Val Loss = 0.12472
2026-01-14-11-10-58	Epoch 34	Train Loss = 0.32743, Val Loss = 0.12332
2026-01-14-11-12-24	Epoch 35	Train Loss = 0.32704, Val Loss = 0.12573
2026-01-14-11-13-50	Epoch 36	Train Loss = 0.32758, Val Loss = 0.12298
2026-01-14-11-15-17	Epoch 37	Train Loss = 0.32717, Val Loss = 0.12315
2026-01-14-11-16-43	Epoch 38	Train Loss = 0.32813, Val Loss = 0.12464
2026-01-14-11-18-09	Epoch 39	Train Loss = 0.32861, Val Loss = 0.12309
2026-01-14-11-19-35	Epoch 40	Train Loss = 0.32593, Val Loss = 0.12288
[Curriculum Info] Epoch 40: Resetting Early Stopping...
2026-01-14-11-21-02	Epoch 41	Train Loss = 0.37016, Val Loss = 0.14817
2026-01-14-11-22-28	Epoch 42	Train Loss = 0.34665, Val Loss = 0.13722
2026-01-14-11-23-54	Epoch 43	Train Loss = 0.33965, Val Loss = 0.13434
2026-01-14-11-25-20	Epoch 44	Train Loss = 0.33539, Val Loss = 0.12937
2026-01-14-11-26-46	Epoch 45	Train Loss = 0.33404, Val Loss = 0.13024
2026-01-14-11-28-13	Epoch 46	Train Loss = 0.33364, Val Loss = 0.13166
2026-01-14-11-29-39	Epoch 47	Train Loss = 0.33295, Val Loss = 0.12878
2026-01-14-11-31-05	Epoch 48	Train Loss = 0.33231, Val Loss = 0.13175
2026-01-14-11-32-31	Epoch 49	Train Loss = 0.33151, Val Loss = 0.12759
2026-01-14-11-33-58	Epoch 50	Train Loss = 0.32880, Val Loss = 0.12653
2026-01-14-11-35-24	Epoch 51	Train Loss = 0.32868, Val Loss = 0.12558
2026-01-14-11-36-51	Epoch 52	Train Loss = 0.32837, Val Loss = 0.12608
2026-01-14-11-38-17	Epoch 53	Train Loss = 0.32871, Val Loss = 0.12645
2026-01-14-11-39-43	Epoch 54	Train Loss = 0.32723, Val Loss = 0.12711
2026-01-14-11-41-10	Epoch 55	Train Loss = 0.32626, Val Loss = 0.12399
2026-01-14-11-42-36	Epoch 56	Train Loss = 0.32618, Val Loss = 0.12437
2026-01-14-11-44-02	Epoch 57	Train Loss = 0.32513, Val Loss = 0.12295
2026-01-14-11-45-28	Epoch 58	Train Loss = 0.32554, Val Loss = 0.12320
2026-01-14-11-46-55	Epoch 59	Train Loss = 0.32584, Val Loss = 0.12490
2026-01-14-11-48-21	Epoch 60	Train Loss = 0.32576, Val Loss = 0.12438
2026-01-14-11-49-47	Epoch 61	Train Loss = 0.32413, Val Loss = 0.12497
2026-01-14-11-51-13	Epoch 62	Train Loss = 0.32412, Val Loss = 0.12232
2026-01-14-11-52-40	Epoch 63	Train Loss = 0.32346, Val Loss = 0.12193
2026-01-14-11-54-06	Epoch 64	Train Loss = 0.32207, Val Loss = 0.12254
2026-01-14-11-55-32	Epoch 65	Train Loss = 0.32169, Val Loss = 0.12148
2026-01-14-11-56-58	Epoch 66	Train Loss = 0.32222, Val Loss = 0.12333
2026-01-14-11-58-25	Epoch 67	Train Loss = 0.32421, Val Loss = 0.12155
2026-01-14-11-59-51	Epoch 68	Train Loss = 0.32195, Val Loss = 0.12120
2026-01-14-12-01-17	Epoch 69	Train Loss = 0.32052, Val Loss = 0.12199
2026-01-14-12-02-43	Epoch 70	Train Loss = 0.32467, Val Loss = 0.12239
[Curriculum Info] Epoch 70: Resetting Early Stopping...
2026-01-14-12-04-10	Epoch 71	Train Loss = 0.38003, Val Loss = 0.14180
2026-01-14-12-05-36	Epoch 72	Train Loss = 0.34317, Val Loss = 0.13547
2026-01-14-12-07-02	Epoch 73	Train Loss = 0.34421, Val Loss = 0.13786
2026-01-14-12-08-28	Epoch 74	Train Loss = 0.33878, Val Loss = 0.13645
2026-01-14-12-09-55	Epoch 75	Train Loss = 0.33515, Val Loss = 0.13086
2026-01-14-12-11-21	Epoch 76	Train Loss = 0.33202, Val Loss = 0.13013
2026-01-14-12-12-47	Epoch 77	Train Loss = 0.33057, Val Loss = 0.12863
2026-01-14-12-14-13	Epoch 78	Train Loss = 0.32942, Val Loss = 0.12844
2026-01-14-12-15-39	Epoch 79	Train Loss = 0.32796, Val Loss = 0.12728
2026-01-14-12-17-05	Epoch 80	Train Loss = 0.32799, Val Loss = 0.12879
2026-01-14-12-18-32	Epoch 81	Train Loss = 0.33108, Val Loss = 0.12964
2026-01-14-12-19-58	Epoch 82	Train Loss = 0.32734, Val Loss = 0.12718
2026-01-14-12-21-24	Epoch 83	Train Loss = 0.32834, Val Loss = 0.13352
2026-01-14-12-22-50	Epoch 84	Train Loss = 0.32786, Val Loss = 0.12648
2026-01-14-12-24-16	Epoch 85	Train Loss = 0.32509, Val Loss = 0.12569
2026-01-14-12-25-42	Epoch 86	Train Loss = 0.32471, Val Loss = 0.12577
2026-01-14-12-27-09	Epoch 87	Train Loss = 0.32598, Val Loss = 0.12591
2026-01-14-12-28-35	Epoch 88	Train Loss = 0.32277, Val Loss = 0.12525
2026-01-14-12-30-01	Epoch 89	Train Loss = 0.32284, Val Loss = 0.12527
2026-01-14-12-31-27	Epoch 90	Train Loss = 0.32185, Val Loss = 0.12407
2026-01-14-12-32-54	Epoch 91	Train Loss = 0.32357, Val Loss = 0.12417
2026-01-14-12-34-20	Epoch 92	Train Loss = 0.32182, Val Loss = 0.12353
2026-01-14-12-35-46	Epoch 93	Train Loss = 0.32034, Val Loss = 0.12326
2026-01-14-12-37-12	Epoch 94	Train Loss = 0.31983, Val Loss = 0.12461
2026-01-14-12-38-38	Epoch 95	Train Loss = 0.32154, Val Loss = 0.12367
2026-01-14-12-40-05	Epoch 96	Train Loss = 0.32101, Val Loss = 0.12529
2026-01-14-12-41-31	Epoch 97	Train Loss = 0.31898, Val Loss = 0.12224
2026-01-14-12-42-57	Epoch 98	Train Loss = 0.31895, Val Loss = 0.12248
2026-01-14-12-44-23	Epoch 99	Train Loss = 0.31726, Val Loss = 0.12156
2026-01-14-12-45-49	Epoch 100	Train Loss = 0.31698, Val Loss = 0.12339
2026-01-14-12-47-16	Epoch 101	Train Loss = 0.31640, Val Loss = 0.12192
2026-01-14-12-48-42	Epoch 102	Train Loss = 0.31966, Val Loss = 0.12216
2026-01-14-12-50-08	Epoch 103	Train Loss = 0.31584, Val Loss = 0.12228
2026-01-14-12-51-34	Epoch 104	Train Loss = 0.31554, Val Loss = 0.12084
2026-01-14-12-53-00	Epoch 105	Train Loss = 0.31455, Val Loss = 0.12174
2026-01-14-12-54-27	Epoch 106	Train Loss = 0.31531, Val Loss = 0.12353
2026-01-14-12-55-53	Epoch 107	Train Loss = 0.31366, Val Loss = 0.12173
2026-01-14-12-57-19	Epoch 108	Train Loss = 0.31351, Val Loss = 0.12094
2026-01-14-12-58-45	Epoch 109	Train Loss = 0.31253, Val Loss = 0.12206
2026-01-14-13-00-12	Epoch 110	Train Loss = 0.31321, Val Loss = 0.12182
2026-01-14-13-01-38	Epoch 111	Train Loss = 0.31288, Val Loss = 0.12180
2026-01-14-13-03-04	Epoch 112	Train Loss = 0.31483, Val Loss = 0.12309
2026-01-14-13-04-30	Epoch 113	Train Loss = 0.31509, Val Loss = 0.12401
2026-01-14-13-05-56	Epoch 114	Train Loss = 0.31172, Val Loss = 0.12026
2026-01-14-13-07-23	Epoch 115	Train Loss = 0.31101, Val Loss = 0.11936
2026-01-14-13-08-49	Epoch 116	Train Loss = 0.30969, Val Loss = 0.12052
2026-01-14-13-10-15	Epoch 117	Train Loss = 0.30953, Val Loss = 0.11964
2026-01-14-13-11-41	Epoch 118	Train Loss = 0.30895, Val Loss = 0.11925
2026-01-14-13-13-07	Epoch 119	Train Loss = 0.30820, Val Loss = 0.11903
2026-01-14-13-14-33	Epoch 120	Train Loss = 0.30783, Val Loss = 0.11899
2026-01-14-13-16-00	Epoch 121	Train Loss = 0.30754, Val Loss = 0.12011
2026-01-14-13-17-26	Epoch 122	Train Loss = 0.30724, Val Loss = 0.11913
2026-01-14-13-18-52	Epoch 123	Train Loss = 0.30713, Val Loss = 0.12000
2026-01-14-13-20-18	Epoch 124	Train Loss = 0.30828, Val Loss = 0.11900
2026-01-14-13-21-44	Epoch 125	Train Loss = 0.30721, Val Loss = 0.11876
2026-01-14-13-23-10	Epoch 126	Train Loss = 0.30744, Val Loss = 0.11963
2026-01-14-13-24-36	Epoch 127	Train Loss = 0.30617, Val Loss = 0.11811
2026-01-14-13-26-03	Epoch 128	Train Loss = 0.30543, Val Loss = 0.11955
2026-01-14-13-27-29	Epoch 129	Train Loss = 0.30583, Val Loss = 0.11817
2026-01-14-13-28-55	Epoch 130	Train Loss = 0.30662, Val Loss = 0.12033
2026-01-14-13-30-21	Epoch 131	Train Loss = 0.30503, Val Loss = 0.11894
2026-01-14-13-31-47	Epoch 132	Train Loss = 0.30547, Val Loss = 0.11764
2026-01-14-13-33-13	Epoch 133	Train Loss = 0.30356, Val Loss = 0.11823
2026-01-14-13-34-39	Epoch 134	Train Loss = 0.30314, Val Loss = 0.11721
2026-01-14-13-36-06	Epoch 135	Train Loss = 0.30404, Val Loss = 0.12049
2026-01-14-13-37-32	Epoch 136	Train Loss = 0.30391, Val Loss = 0.11770
2026-01-14-13-38-58	Epoch 137	Train Loss = 0.30240, Val Loss = 0.11747
2026-01-14-13-40-24	Epoch 138	Train Loss = 0.30248, Val Loss = 0.11728
2026-01-14-13-41-50	Epoch 139	Train Loss = 0.30238, Val Loss = 0.11841
2026-01-14-13-43-16	Epoch 140	Train Loss = 0.30212, Val Loss = 0.11752
2026-01-14-13-44-42	Epoch 141	Train Loss = 0.30202, Val Loss = 0.11745
2026-01-14-13-46-09	Epoch 142	Train Loss = 0.30156, Val Loss = 0.11772
2026-01-14-13-47-35	Epoch 143	Train Loss = 0.30094, Val Loss = 0.11844
2026-01-14-13-49-01	Epoch 144	Train Loss = 0.30123, Val Loss = 0.11704
2026-01-14-13-50-27	Epoch 145	Train Loss = 0.30066, Val Loss = 0.11713
2026-01-14-13-51-53	Epoch 146	Train Loss = 0.30098, Val Loss = 0.11703
2026-01-14-13-53-19	Epoch 147	Train Loss = 0.30081, Val Loss = 0.11637
2026-01-14-13-54-45	Epoch 148	Train Loss = 0.30056, Val Loss = 0.11660
2026-01-14-13-56-11	Epoch 149	Train Loss = 0.29976, Val Loss = 0.11689
2026-01-14-13-57-38	Epoch 150	Train Loss = 0.30008, Val Loss = 0.11658
2026-01-14-13-59-04	Epoch 151	Train Loss = 0.30092, Val Loss = 0.11592
2026-01-14-14-00-30	Epoch 152	Train Loss = 0.29906, Val Loss = 0.11624
2026-01-14-14-01-56	Epoch 153	Train Loss = 0.29895, Val Loss = 0.11682
2026-01-14-14-03-22	Epoch 154	Train Loss = 0.29897, Val Loss = 0.11635
2026-01-14-14-04-48	Epoch 155	Train Loss = 0.29937, Val Loss = 0.11589
2026-01-14-14-06-15	Epoch 156	Train Loss = 0.29962, Val Loss = 0.11702
2026-01-14-14-07-41	Epoch 157	Train Loss = 0.29838, Val Loss = 0.11633
2026-01-14-14-09-07	Epoch 158	Train Loss = 0.29857, Val Loss = 0.11703
2026-01-14-14-10-33	Epoch 159	Train Loss = 0.29809, Val Loss = 0.11653
2026-01-14-14-11-59	Epoch 160	Train Loss = 0.29894, Val Loss = 0.12044
2026-01-14-14-13-25	Epoch 161	Train Loss = 0.29872, Val Loss = 0.11593
2026-01-14-14-14-52	Epoch 162	Train Loss = 0.29785, Val Loss = 0.11657
2026-01-14-14-16-18	Epoch 163	Train Loss = 0.29685, Val Loss = 0.11604
2026-01-14-14-17-44	Epoch 164	Train Loss = 0.29890, Val Loss = 0.11829
2026-01-14-14-19-10	Epoch 165	Train Loss = 0.29764, Val Loss = 0.11546
2026-01-14-14-20-36	Epoch 166	Train Loss = 0.29712, Val Loss = 0.11937
2026-01-14-14-22-02	Epoch 167	Train Loss = 0.30000, Val Loss = 0.11682
2026-01-14-14-23-28	Epoch 168	Train Loss = 0.29756, Val Loss = 0.11669
2026-01-14-14-24-55	Epoch 169	Train Loss = 0.29804, Val Loss = 0.11804
2026-01-14-14-26-21	Epoch 170	Train Loss = 0.29953, Val Loss = 0.12034
2026-01-14-14-27-47	Epoch 171	Train Loss = 0.30106, Val Loss = 0.11679
2026-01-14-14-29-13	Epoch 172	Train Loss = 0.29744, Val Loss = 0.11733
2026-01-14-14-30-39	Epoch 173	Train Loss = 0.30196, Val Loss = 0.12042
2026-01-14-14-32-05	Epoch 174	Train Loss = 0.29826, Val Loss = 0.11713
2026-01-14-14-33-31	Epoch 175	Train Loss = 0.29750, Val Loss = 0.11716
2026-01-14-14-34-57	Epoch 176	Train Loss = 0.29627, Val Loss = 0.11626
2026-01-14-14-36-24	Epoch 177	Train Loss = 0.29659, Val Loss = 0.11565
2026-01-14-14-37-50	Epoch 178	Train Loss = 0.29564, Val Loss = 0.11620
2026-01-14-14-39-16	Epoch 179	Train Loss = 0.29581, Val Loss = 0.11536
2026-01-14-14-40-42	Epoch 180	Train Loss = 0.29528, Val Loss = 0.11565
2026-01-14-14-42-08	Epoch 181	Train Loss = 0.29572, Val Loss = 0.11551
2026-01-14-14-43-34	Epoch 182	Train Loss = 0.29524, Val Loss = 0.11599
2026-01-14-14-45-00	Epoch 183	Train Loss = 0.29578, Val Loss = 0.11553
2026-01-14-14-46-27	Epoch 184	Train Loss = 0.29651, Val Loss = 0.11686
2026-01-14-14-47-53	Epoch 185	Train Loss = 0.29536, Val Loss = 0.11560
2026-01-14-14-49-19	Epoch 186	Train Loss = 0.29525, Val Loss = 0.11613
2026-01-14-14-50-45	Epoch 187	Train Loss = 0.29592, Val Loss = 0.11571
2026-01-14-14-52-11	Epoch 188	Train Loss = 0.29640, Val Loss = 0.11547
2026-01-14-14-53-37	Epoch 189	Train Loss = 0.29636, Val Loss = 0.11655
2026-01-14-14-55-03	Epoch 190	Train Loss = 0.29534, Val Loss = 0.11499
2026-01-14-14-56-30	Epoch 191	Train Loss = 0.29546, Val Loss = 0.11586
2026-01-14-14-57-56	Epoch 192	Train Loss = 0.29381, Val Loss = 0.11727
2026-01-14-14-59-22	Epoch 193	Train Loss = 0.29457, Val Loss = 0.11711
2026-01-14-15-00-48	Epoch 194	Train Loss = 0.29437, Val Loss = 0.11614
2026-01-14-15-02-14	Epoch 195	Train Loss = 0.29394, Val Loss = 0.11530
2026-01-14-15-03-40	Epoch 196	Train Loss = 0.29418, Val Loss = 0.11654
2026-01-14-15-05-06	Epoch 197	Train Loss = 0.29464, Val Loss = 0.11574
2026-01-14-15-06-32	Epoch 198	Train Loss = 0.29388, Val Loss = 0.11697
2026-01-14-15-07-58	Epoch 199	Train Loss = 0.29408, Val Loss = 0.11601
2026-01-14-15-09-25	Epoch 200	Train Loss = 0.29435, Val Loss = 0.11655
2026-01-14-15-10-51	Epoch 201	Train Loss = 0.29498, Val Loss = 0.11594
2026-01-14-15-12-17	Epoch 202	Train Loss = 0.29459, Val Loss = 0.11687
2026-01-14-15-13-43	Epoch 203	Train Loss = 0.29609, Val Loss = 0.11923
2026-01-14-15-15-09	Epoch 204	Train Loss = 0.30164, Val Loss = 0.11888
2026-01-14-15-16-35	Epoch 205	Train Loss = 0.29707, Val Loss = 0.11953
2026-01-14-15-18-01	Epoch 206	Train Loss = 0.30112, Val Loss = 0.11937
2026-01-14-15-19-28	Epoch 207	Train Loss = 0.29654, Val Loss = 0.11747
2026-01-14-15-20-54	Epoch 208	Train Loss = 0.29424, Val Loss = 0.11606
2026-01-14-15-22-20	Epoch 209	Train Loss = 0.29311, Val Loss = 0.11640
2026-01-14-15-23-46	Epoch 210	Train Loss = 0.29793, Val Loss = 0.11690
2026-01-14-15-25-12	Epoch 211	Train Loss = 0.29412, Val Loss = 0.11636
2026-01-14-15-26-38	Epoch 212	Train Loss = 0.29467, Val Loss = 0.11840
2026-01-14-15-28-05	Epoch 213	Train Loss = 0.29483, Val Loss = 0.11665
2026-01-14-15-29-31	Epoch 214	Train Loss = 0.29260, Val Loss = 0.11550
2026-01-14-15-30-57	Epoch 215	Train Loss = 0.29326, Val Loss = 0.11705
2026-01-14-15-32-23	Epoch 216	Train Loss = 0.29643, Val Loss = 0.11635
2026-01-14-15-33-49	Epoch 217	Train Loss = 0.29319, Val Loss = 0.11598
2026-01-14-15-35-15	Epoch 218	Train Loss = 0.29513, Val Loss = 0.11690
2026-01-14-15-36-41	Epoch 219	Train Loss = 0.29263, Val Loss = 0.11522
2026-01-14-15-38-07	Epoch 220	Train Loss = 0.29302, Val Loss = 0.11775
2026-01-14-15-39-33	Epoch 221	Train Loss = 0.29341, Val Loss = 0.11723
2026-01-14-15-40-59	Epoch 222	Train Loss = 0.29284, Val Loss = 0.11759
2026-01-14-15-42-26	Epoch 223	Train Loss = 0.29223, Val Loss = 0.11607
2026-01-14-15-43-52	Epoch 224	Train Loss = 0.29119, Val Loss = 0.11701
2026-01-14-15-45-18	Epoch 225	Train Loss = 0.29130, Val Loss = 0.11908
2026-01-14-15-46-44	Epoch 226	Train Loss = 0.29130, Val Loss = 0.11698
2026-01-14-15-48-10	Epoch 227	Train Loss = 0.29082, Val Loss = 0.11814
2026-01-14-15-49-36	Epoch 228	Train Loss = 0.29131, Val Loss = 0.11687
2026-01-14-15-51-02	Epoch 229	Train Loss = 0.29204, Val Loss = 0.11637
2026-01-14-15-52-29	Epoch 230	Train Loss = 0.29079, Val Loss = 0.11603
2026-01-14-15-53-55	Epoch 231	Train Loss = 0.29056, Val Loss = 0.11784
2026-01-14-15-55-21	Epoch 232	Train Loss = 0.29196, Val Loss = 0.11882
2026-01-14-15-56-47	Epoch 233	Train Loss = 0.29409, Val Loss = 0.11774
2026-01-14-15-58-13	Epoch 234	Train Loss = 0.29049, Val Loss = 0.11724
2026-01-14-15-59-39	Epoch 235	Train Loss = 0.29421, Val Loss = 0.11662
2026-01-14-16-01-06	Epoch 236	Train Loss = 0.29072, Val Loss = 0.11727
2026-01-14-16-02-32	Epoch 237	Train Loss = 0.29363, Val Loss = 0.11699
2026-01-14-16-03-58	Epoch 238	Train Loss = 0.29007, Val Loss = 0.11667
2026-01-14-16-05-24	Epoch 239	Train Loss = 0.29001, Val Loss = 0.11624
2026-01-14-16-06-50	Epoch 240	Train Loss = 0.29047, Val Loss = 0.11684
Early stopping at epoch: 240
Best at epoch 190:
Train Loss = 0.29534
Train RMSE = 270.80478, MAE = 229.44518, MAPE = 14553.78711
Val Loss = 0.11499
Val RMSE = 275.12265, MAE = 233.36336, MAPE = 12097.56348
Saved Model: ./saved_models/GMAN-PEMS08-2026-01-14-10-22-02.pt
--------- Test ---------
All Steps RMSE = 24.47385, MAE = 14.15498, MAPE = 8.08301
Step  1 RMSE = 19.29358, MAE = 11.73298, MAPE = 6.84293
Step  2 RMSE = 21.03136, MAE = 12.62754, MAPE = 7.30496
Step  3 RMSE = 22.17273, MAE = 13.14192, MAPE = 7.53231
Step  4 RMSE = 23.06938, MAE = 13.54865, MAPE = 7.74162
Step  5 RMSE = 23.68125, MAE = 13.82471, MAPE = 7.89753
Step  6 RMSE = 24.39156, MAE = 14.16196, MAPE = 8.09653
Step  7 RMSE = 25.34190, MAE = 14.53966, MAPE = 8.25673
Step  8 RMSE = 25.94080, MAE = 14.80100, MAPE = 8.37933
Step  9 RMSE = 26.21118, MAE = 14.97617, MAPE = 8.47809
Step 10 RMSE = 26.99727, MAE = 15.29910, MAPE = 8.63967
Step 11 RMSE = 27.00571, MAE = 15.59812, MAPE = 8.94887
Step 12 RMSE = 27.07711, MAE = 15.60800, MAPE = 8.87773

Inference time: 8.87 s
