{'gpu': {'device_ids': [0], 'distributed': True, 'main_device': 0}, 'data': {'traffic_file': 'data/PEMS08/PEMS08.npz', 'train_ratio': 0.6, 'val_ratio': 0.2, 'test_ratio': 0.2, 'batch_size': 32}, 'model': {'input_dim': 3, 'P': 12, 'Q': 12, 'T': 288, 'L': 3, 'K': 8, 'd': 32, 'embed_dim': 64, 'skip_dim': 256, 'lape_dim': 64}, 'training': {'max_epoch': 1500, 'patience': 50, 'learning_rate': 0.002, 'clip_grad': 5, 'loss_func': 'masked_mae', 'use_temporal_weighting': False, 'temporal_weight_scheme': 'progressive', 'use_cosine_annealing': True, 'lr_decay': False, 'lr_decay_rate': 0.3, 'lr_decay_step': '5,20,40,70', 'step_size': 100, 'gamma': 0.9, 'weight_decay': 0.0001, 'dropout': 0.3, 'warmup_epochs': 50}, 'logging': {'log_dir': './logs', 'tensorboard_dir': './runLog/mpgat', 'verbose': 1}, 'saving': {'model_dir': './saved_models', 'save_best': True}, 'misc': {'seed': 42, 'time_slot': 5, 'use_amp': False}}
train	x: (10714, 12, 170, 3), y: (10714, 12, 170, 3)
eval	x: (3571, 12, 170, 3), y: (3571, 12, 170, 3)
test	x: (3571, 12, 170, 3), y: (3571, 12, 170, 3)
2026-01-08-14-34-33	Epoch 23	Train Loss = 0.10959, Val Loss = 0.13132
2026-01-08-14-36-39	Epoch 24	Train Loss = 0.10937, Val Loss = 0.13196
2026-01-08-14-38-44	Epoch 25	Train Loss = 0.10853, Val Loss = 0.12894
2026-01-08-14-40-50	Epoch 26	Train Loss = 0.10884, Val Loss = 0.12964
2026-01-08-14-42-56	Epoch 27	Train Loss = 0.10886, Val Loss = 0.13085
2026-01-08-14-45-01	Epoch 28	Train Loss = 0.10790, Val Loss = 0.12917
2026-01-08-14-47-07	Epoch 29	Train Loss = 0.10919, Val Loss = 0.12982
2026-01-08-14-49-13	Epoch 30	Train Loss = 0.10708, Val Loss = 0.13209
2026-01-08-14-51-18	Epoch 31	Train Loss = 0.10753, Val Loss = 0.12990
2026-01-08-14-53-24	Epoch 32	Train Loss = 0.10727, Val Loss = 0.12881
2026-01-08-14-55-30	Epoch 33	Train Loss = 0.10728, Val Loss = 0.12983
2026-01-08-14-57-35	Epoch 34	Train Loss = 0.10797, Val Loss = 0.12958
2026-01-08-14-59-41	Epoch 35	Train Loss = 0.10811, Val Loss = 0.12928
2026-01-08-15-01-47	Epoch 36	Train Loss = 0.10870, Val Loss = 0.12973
2026-01-08-15-03-52	Epoch 37	Train Loss = 0.10776, Val Loss = 0.13345
2026-01-08-15-05-58	Epoch 38	Train Loss = 0.10836, Val Loss = 0.13089
2026-01-08-15-08-03	Epoch 39	Train Loss = 0.10832, Val Loss = 0.13254
2026-01-08-15-10-09	Epoch 40	Train Loss = 0.10889, Val Loss = 0.13196
2026-01-08-15-12-15	Epoch 41	Train Loss = 0.10861, Val Loss = 0.13386
2026-01-08-15-14-20	Epoch 42	Train Loss = 0.10946, Val Loss = 0.13166
2026-01-08-15-16-26	Epoch 43	Train Loss = 0.10923, Val Loss = 0.13065
2026-01-08-15-18-31	Epoch 44	Train Loss = 0.11040, Val Loss = 0.13288
2026-01-08-15-20-37	Epoch 45	Train Loss = 0.11094, Val Loss = 0.13054
2026-01-08-15-22-42	Epoch 46	Train Loss = 0.10960, Val Loss = 0.13364
2026-01-08-15-24-48	Epoch 47	Train Loss = 0.11002, Val Loss = 0.13228
2026-01-08-15-26-54	Epoch 48	Train Loss = 0.11268, Val Loss = 0.13360
2026-01-08-15-28-59	Epoch 49	Train Loss = 0.11186, Val Loss = 0.13490
2026-01-08-15-31-05	Epoch 50	Train Loss = 0.11225, Val Loss = 0.13319
2026-01-08-15-33-10	Epoch 51	Train Loss = 0.11338, Val Loss = 0.13530
2026-01-08-15-35-16	Epoch 52	Train Loss = 0.11770, Val Loss = 0.13671
2026-01-08-15-37-21	Epoch 53	Train Loss = 0.11601, Val Loss = 0.13695
2026-01-08-15-39-27	Epoch 54	Train Loss = 0.11557, Val Loss = 0.13649
2026-01-08-15-41-32	Epoch 55	Train Loss = 0.11607, Val Loss = 0.13536
2026-01-08-15-43-38	Epoch 56	Train Loss = 0.11587, Val Loss = 0.13903
2026-01-08-15-45-43	Epoch 57	Train Loss = 0.11500, Val Loss = 0.13472
2026-01-08-15-47-49	Epoch 58	Train Loss = 0.11458, Val Loss = 0.13696
2026-01-08-15-49-54	Epoch 59	Train Loss = 0.11486, Val Loss = 0.13571
2026-01-08-15-52-00	Epoch 60	Train Loss = 0.11401, Val Loss = 0.13618
[Curriculum Info] Epoch 60: Resetting Early Stopping...
2026-01-08-15-54-06	Epoch 61	Train Loss = 0.15901, Val Loss = 0.15877
2026-01-08-15-56-11	Epoch 62	Train Loss = 0.13184, Val Loss = 0.15414
2026-01-08-15-58-17	Epoch 63	Train Loss = 0.13032, Val Loss = 0.15120
2026-01-08-16-00-22	Epoch 64	Train Loss = 0.13287, Val Loss = 0.15831
2026-01-08-16-02-28	Epoch 65	Train Loss = 0.13060, Val Loss = 0.15758
2026-01-08-16-04-33	Epoch 66	Train Loss = 0.12701, Val Loss = 0.14662
2026-01-08-16-06-39	Epoch 67	Train Loss = 0.12703, Val Loss = 0.15080
2026-01-08-16-08-44	Epoch 68	Train Loss = 0.12663, Val Loss = 0.14527
2026-01-08-16-10-50	Epoch 69	Train Loss = 0.13009, Val Loss = 0.15066
2026-01-08-16-12-55	Epoch 70	Train Loss = 0.12767, Val Loss = 0.14968
2026-01-08-16-15-01	Epoch 71	Train Loss = 0.12810, Val Loss = 0.15036
2026-01-08-16-17-06	Epoch 72	Train Loss = 0.12866, Val Loss = 0.15620
2026-01-08-16-19-12	Epoch 73	Train Loss = 0.13029, Val Loss = 0.15338
2026-01-08-16-21-17	Epoch 74	Train Loss = 0.12806, Val Loss = 0.14630
2026-01-08-16-23-23	Epoch 75	Train Loss = 0.12576, Val Loss = 0.14959
2026-01-08-16-25-28	Epoch 76	Train Loss = 0.13084, Val Loss = 0.15204
2026-01-08-16-27-34	Epoch 77	Train Loss = 0.12905, Val Loss = 0.15009
2026-01-08-16-29-39	Epoch 78	Train Loss = 0.13276, Val Loss = 0.15459
2026-01-08-16-31-45	Epoch 79	Train Loss = 0.12836, Val Loss = 0.14953
2026-01-08-16-33-50	Epoch 80	Train Loss = 0.12915, Val Loss = 0.15125
2026-01-08-16-35-56	Epoch 81	Train Loss = 0.13334, Val Loss = 0.15507
2026-01-08-16-38-01	Epoch 82	Train Loss = 0.12777, Val Loss = 0.15175
2026-01-08-16-40-07	Epoch 83	Train Loss = 0.12624, Val Loss = 0.14565
2026-01-08-16-42-12	Epoch 84	Train Loss = 0.12560, Val Loss = 0.14696
2026-01-08-16-44-18	Epoch 85	Train Loss = 0.12510, Val Loss = 0.14621
2026-01-08-16-46-23	Epoch 86	Train Loss = 0.12443, Val Loss = 0.14597
2026-01-08-16-48-29	Epoch 87	Train Loss = 0.12280, Val Loss = 0.14273
2026-01-08-16-50-34	Epoch 88	Train Loss = 0.12256, Val Loss = 0.14624
2026-01-08-16-52-39	Epoch 89	Train Loss = 0.12339, Val Loss = 0.14680
2026-01-08-16-54-45	Epoch 90	Train Loss = 0.12400, Val Loss = 0.14745
2026-01-08-16-56-50	Epoch 91	Train Loss = 0.12287, Val Loss = 0.14958
2026-01-08-16-58-56	Epoch 92	Train Loss = 0.12345, Val Loss = 0.14972
2026-01-08-17-01-01	Epoch 93	Train Loss = 0.12232, Val Loss = 0.14244
2026-01-08-17-03-07	Epoch 94	Train Loss = 0.12106, Val Loss = 0.14288
2026-01-08-17-05-12	Epoch 95	Train Loss = 0.12017, Val Loss = 0.14092
2026-01-08-17-07-17	Epoch 96	Train Loss = 0.11832, Val Loss = 0.14107
2026-01-08-17-09-23	Epoch 97	Train Loss = 0.11763, Val Loss = 0.14338
2026-01-08-17-11-28	Epoch 98	Train Loss = 0.12088, Val Loss = 0.13993
2026-01-08-17-13-34	Epoch 99	Train Loss = 0.11830, Val Loss = 0.13926
2026-01-08-17-15-39	Epoch 100	Train Loss = 0.11730, Val Loss = 0.13851
2026-01-08-17-17-45	Epoch 101	Train Loss = 0.11658, Val Loss = 0.13912
2026-01-08-17-19-50	Epoch 102	Train Loss = 0.11582, Val Loss = 0.13514
2026-01-08-17-21-55	Epoch 103	Train Loss = 0.11369, Val Loss = 0.13628
2026-01-08-17-24-01	Epoch 104	Train Loss = 0.11363, Val Loss = 0.13584
2026-01-08-17-26-06	Epoch 105	Train Loss = 0.11313, Val Loss = 0.13708
2026-01-08-17-28-11	Epoch 106	Train Loss = 0.11344, Val Loss = 0.13718
2026-01-08-17-30-17	Epoch 107	Train Loss = 0.11227, Val Loss = 0.13453
2026-01-08-17-32-22	Epoch 108	Train Loss = 0.11298, Val Loss = 0.13456
2026-01-08-17-34-28	Epoch 109	Train Loss = 0.11328, Val Loss = 0.13482
2026-01-08-17-36-33	Epoch 110	Train Loss = 0.11222, Val Loss = 0.13420
2026-01-08-17-38-38	Epoch 111	Train Loss = 0.11223, Val Loss = 0.13419
2026-01-08-17-40-44	Epoch 112	Train Loss = 0.11029, Val Loss = 0.13335
2026-01-08-17-42-49	Epoch 113	Train Loss = 0.11113, Val Loss = 0.13169
2026-01-08-17-44-55	Epoch 114	Train Loss = 0.11111, Val Loss = 0.13304
2026-01-08-17-47-00	Epoch 115	Train Loss = 0.11044, Val Loss = 0.13247
2026-01-08-17-49-05	Epoch 116	Train Loss = 0.11061, Val Loss = 0.13115
2026-01-08-17-51-11	Epoch 117	Train Loss = 0.10971, Val Loss = 0.13449
2026-01-08-17-53-16	Epoch 118	Train Loss = 0.10953, Val Loss = 0.13192
2026-01-08-17-55-21	Epoch 119	Train Loss = 0.10825, Val Loss = 0.13141
2026-01-08-17-57-27	Epoch 120	Train Loss = 0.10913, Val Loss = 0.13252
2026-01-08-17-59-32	Epoch 121	Train Loss = 0.10831, Val Loss = 0.12922
2026-01-08-18-01-38	Epoch 122	Train Loss = 0.10738, Val Loss = 0.13015
2026-01-08-18-03-43	Epoch 123	Train Loss = 0.10704, Val Loss = 0.13025
2026-01-08-18-05-48	Epoch 124	Train Loss = 0.10732, Val Loss = 0.12926
2026-01-08-18-07-54	Epoch 125	Train Loss = 0.10844, Val Loss = 0.12880
2026-01-08-18-09-59	Epoch 126	Train Loss = 0.10702, Val Loss = 0.13030
2026-01-08-18-12-05	Epoch 127	Train Loss = 0.10744, Val Loss = 0.13033
2026-01-08-18-14-10	Epoch 128	Train Loss = 0.10978, Val Loss = 0.12992
2026-01-08-18-16-15	Epoch 129	Train Loss = 0.10856, Val Loss = 0.13082
2026-01-08-18-18-21	Epoch 130	Train Loss = 0.10739, Val Loss = 0.13083
2026-01-08-18-20-26	Epoch 131	Train Loss = 0.10721, Val Loss = 0.13193
2026-01-08-18-22-31	Epoch 132	Train Loss = 0.10794, Val Loss = 0.13235
2026-01-08-18-24-37	Epoch 133	Train Loss = 0.10641, Val Loss = 0.12869
2026-01-08-18-26-42	Epoch 134	Train Loss = 0.10533, Val Loss = 0.12784
2026-01-08-18-28-47	Epoch 135	Train Loss = 0.10473, Val Loss = 0.12949
2026-01-08-18-30-52	Epoch 136	Train Loss = 0.10608, Val Loss = 0.13553
2026-01-08-18-32-58	Epoch 137	Train Loss = 0.10751, Val Loss = 0.12857
2026-01-08-18-35-03	Epoch 138	Train Loss = 0.10654, Val Loss = 0.12979
2026-01-08-18-37-08	Epoch 139	Train Loss = 0.10794, Val Loss = 0.13015
2026-01-08-18-39-14	Epoch 140	Train Loss = 0.10664, Val Loss = 0.12919
2026-01-08-18-41-19	Epoch 141	Train Loss = 0.10744, Val Loss = 0.12853
2026-01-08-18-43-24	Epoch 142	Train Loss = 0.10530, Val Loss = 0.12804
2026-01-08-18-45-30	Epoch 143	Train Loss = 0.10395, Val Loss = 0.12795
2026-01-08-18-47-35	Epoch 144	Train Loss = 0.10404, Val Loss = 0.12738
2026-01-08-18-49-40	Epoch 145	Train Loss = 0.10550, Val Loss = 0.12977
2026-01-08-18-51-46	Epoch 146	Train Loss = 0.10694, Val Loss = 0.13174
2026-01-08-18-53-51	Epoch 147	Train Loss = 0.10646, Val Loss = 0.12930
2026-01-08-18-55-56	Epoch 148	Train Loss = 0.10505, Val Loss = 0.12884
2026-01-08-18-58-01	Epoch 149	Train Loss = 0.10416, Val Loss = 0.12671
2026-01-08-19-00-07	Epoch 150	Train Loss = 0.10364, Val Loss = 0.12881
2026-01-08-19-02-12	Epoch 151	Train Loss = 0.10595, Val Loss = 0.12927
2026-01-08-19-04-18	Epoch 152	Train Loss = 0.10375, Val Loss = 0.12927
2026-01-08-19-06-23	Epoch 153	Train Loss = 0.10806, Val Loss = 0.13443
2026-01-08-19-08-28	Epoch 154	Train Loss = 0.10570, Val Loss = 0.12805
2026-01-08-19-10-33	Epoch 155	Train Loss = 0.10449, Val Loss = 0.12661
2026-01-08-19-12-39	Epoch 156	Train Loss = 0.10372, Val Loss = 0.12876
2026-01-08-19-14-44	Epoch 157	Train Loss = 0.10375, Val Loss = 0.12825
2026-01-08-19-16-49	Epoch 158	Train Loss = 0.10290, Val Loss = 0.12931
2026-01-08-19-18-55	Epoch 159	Train Loss = 0.10369, Val Loss = 0.12698
2026-01-08-19-21-00	Epoch 160	Train Loss = 0.10299, Val Loss = 0.12643
2026-01-08-19-23-05	Epoch 161	Train Loss = 0.10312, Val Loss = 0.12928
2026-01-08-19-25-11	Epoch 162	Train Loss = 0.10620, Val Loss = 0.12941
2026-01-08-19-27-16	Epoch 163	Train Loss = 0.10420, Val Loss = 0.12942
2026-01-08-19-29-21	Epoch 164	Train Loss = 0.10320, Val Loss = 0.12668
2026-01-08-19-31-26	Epoch 165	Train Loss = 0.10280, Val Loss = 0.12647
2026-01-08-19-33-32	Epoch 166	Train Loss = 0.10483, Val Loss = 0.12702
2026-01-08-19-35-37	Epoch 167	Train Loss = 0.10260, Val Loss = 0.12587
2026-01-08-19-37-42	Epoch 168	Train Loss = 0.10271, Val Loss = 0.12603
2026-01-08-19-39-47	Epoch 169	Train Loss = 0.10188, Val Loss = 0.12839
2026-01-08-19-41-53	Epoch 170	Train Loss = 0.10274, Val Loss = 0.12668
2026-01-08-19-43-58	Epoch 171	Train Loss = 0.10213, Val Loss = 0.12668
2026-01-08-19-46-03	Epoch 172	Train Loss = 0.10213, Val Loss = 0.12574
2026-01-08-19-48-09	Epoch 173	Train Loss = 0.10274, Val Loss = 0.13083
2026-01-08-19-50-14	Epoch 174	Train Loss = 0.10253, Val Loss = 0.12895
2026-01-08-19-52-19	Epoch 175	Train Loss = 0.10241, Val Loss = 0.12700
2026-01-08-19-54-24	Epoch 176	Train Loss = 0.10183, Val Loss = 0.12684
2026-01-08-19-56-30	Epoch 177	Train Loss = 0.10140, Val Loss = 0.12678
2026-01-08-19-58-35	Epoch 178	Train Loss = 0.10194, Val Loss = 0.12753
2026-01-08-20-00-40	Epoch 179	Train Loss = 0.10151, Val Loss = 0.12633
2026-01-08-20-02-46	Epoch 180	Train Loss = 0.10254, Val Loss = 0.12494
2026-01-08-20-04-51	Epoch 181	Train Loss = 0.10149, Val Loss = 0.12510
2026-01-08-20-06-56	Epoch 182	Train Loss = 0.10193, Val Loss = 0.12857
2026-01-08-20-09-01	Epoch 183	Train Loss = 0.10176, Val Loss = 0.12475
2026-01-08-20-11-07	Epoch 184	Train Loss = 0.10094, Val Loss = 0.12694
2026-01-08-20-13-12	Epoch 185	Train Loss = 0.10110, Val Loss = 0.12780
2026-01-08-20-15-17	Epoch 186	Train Loss = 0.10154, Val Loss = 0.12606
2026-01-08-20-17-22	Epoch 187	Train Loss = 0.10102, Val Loss = 0.12683
2026-01-08-20-19-28	Epoch 188	Train Loss = 0.10101, Val Loss = 0.12643
2026-01-08-20-21-33	Epoch 189	Train Loss = 0.10055, Val Loss = 0.12490
2026-01-08-20-23-38	Epoch 190	Train Loss = 0.10067, Val Loss = 0.12475
2026-01-08-20-25-44	Epoch 191	Train Loss = 0.10145, Val Loss = 0.12986
2026-01-08-20-27-49	Epoch 192	Train Loss = 0.10117, Val Loss = 0.12614
2026-01-08-20-29-54	Epoch 193	Train Loss = 0.10083, Val Loss = 0.12524
2026-01-08-20-31-59	Epoch 194	Train Loss = 0.10003, Val Loss = 0.12456
2026-01-08-20-34-05	Epoch 195	Train Loss = 0.10082, Val Loss = 0.12432
2026-01-08-20-36-10	Epoch 196	Train Loss = 0.10034, Val Loss = 0.12768
2026-01-08-20-38-15	Epoch 197	Train Loss = 0.10033, Val Loss = 0.12875
2026-01-08-20-40-21	Epoch 198	Train Loss = 0.10062, Val Loss = 0.12465
2026-01-08-20-42-26	Epoch 199	Train Loss = 0.10099, Val Loss = 0.12593
2026-01-08-20-44-31	Epoch 200	Train Loss = 0.09962, Val Loss = 0.12470
2026-01-08-20-46-37	Epoch 201	Train Loss = 0.10012, Val Loss = 0.12460
2026-01-08-20-48-42	Epoch 202	Train Loss = 0.10014, Val Loss = 0.12618
2026-01-08-20-50-47	Epoch 203	Train Loss = 0.10024, Val Loss = 0.12450
2026-01-08-20-52-52	Epoch 204	Train Loss = 0.09955, Val Loss = 0.12529
2026-01-08-20-54-58	Epoch 205	Train Loss = 0.09951, Val Loss = 0.12569
2026-01-08-20-57-03	Epoch 206	Train Loss = 0.09909, Val Loss = 0.12343
2026-01-08-20-59-08	Epoch 207	Train Loss = 0.09956, Val Loss = 0.12502
2026-01-08-21-01-13	Epoch 208	Train Loss = 0.09941, Val Loss = 0.12550
2026-01-08-21-03-19	Epoch 209	Train Loss = 0.09963, Val Loss = 0.12348
2026-01-08-21-05-24	Epoch 210	Train Loss = 0.09970, Val Loss = 0.12565
2026-01-08-21-07-29	Epoch 211	Train Loss = 0.09962, Val Loss = 0.12475
2026-01-08-21-09-35	Epoch 212	Train Loss = 0.09957, Val Loss = 0.12446
2026-01-08-21-11-40	Epoch 213	Train Loss = 0.10003, Val Loss = 0.12396
2026-01-08-21-13-45	Epoch 214	Train Loss = 0.09879, Val Loss = 0.12362
2026-01-08-21-15-50	Epoch 215	Train Loss = 0.09952, Val Loss = 0.12492
2026-01-08-21-17-56	Epoch 216	Train Loss = 0.09983, Val Loss = 0.12536
2026-01-08-21-20-01	Epoch 217	Train Loss = 0.09914, Val Loss = 0.12533
2026-01-08-21-22-06	Epoch 218	Train Loss = 0.09910, Val Loss = 0.12526
2026-01-08-21-24-11	Epoch 219	Train Loss = 0.09920, Val Loss = 0.12327
2026-01-08-21-26-17	Epoch 220	Train Loss = 0.09906, Val Loss = 0.12388
2026-01-08-21-28-22	Epoch 221	Train Loss = 0.09914, Val Loss = 0.12334
2026-01-08-21-30-27	Epoch 222	Train Loss = 0.09945, Val Loss = 0.12475
2026-01-08-21-32-33	Epoch 223	Train Loss = 0.09904, Val Loss = 0.12463
2026-01-08-21-34-38	Epoch 224	Train Loss = 0.09846, Val Loss = 0.12451
2026-01-08-21-36-43	Epoch 225	Train Loss = 0.09882, Val Loss = 0.12616
2026-01-08-21-38-48	Epoch 226	Train Loss = 0.09810, Val Loss = 0.12307
2026-01-08-21-40-54	Epoch 227	Train Loss = 0.09864, Val Loss = 0.12338
2026-01-08-21-42-59	Epoch 228	Train Loss = 0.09908, Val Loss = 0.12450
2026-01-08-21-45-04	Epoch 229	Train Loss = 0.09824, Val Loss = 0.12365
2026-01-08-21-47-09	Epoch 230	Train Loss = 0.09962, Val Loss = 0.12397
2026-01-08-21-49-15	Epoch 231	Train Loss = 0.10070, Val Loss = 0.12758
2026-01-08-21-51-20	Epoch 232	Train Loss = 0.09934, Val Loss = 0.12342
2026-01-08-21-53-25	Epoch 233	Train Loss = 0.09784, Val Loss = 0.12446
2026-01-08-21-55-31	Epoch 234	Train Loss = 0.09970, Val Loss = 0.12637
2026-01-08-21-57-36	Epoch 235	Train Loss = 0.09861, Val Loss = 0.12300
2026-01-08-21-59-41	Epoch 236	Train Loss = 0.09894, Val Loss = 0.12669
2026-01-08-22-01-47	Epoch 237	Train Loss = 0.09825, Val Loss = 0.12477
2026-01-08-22-03-52	Epoch 238	Train Loss = 0.09895, Val Loss = 0.12459
2026-01-08-22-05-57	Epoch 239	Train Loss = 0.09921, Val Loss = 0.12989
2026-01-08-22-08-03	Epoch 240	Train Loss = 0.09842, Val Loss = 0.12499
2026-01-08-22-10-08	Epoch 241	Train Loss = 0.09812, Val Loss = 0.12482
2026-01-08-22-12-13	Epoch 242	Train Loss = 0.09854, Val Loss = 0.12451
2026-01-08-22-14-18	Epoch 243	Train Loss = 0.09849, Val Loss = 0.12356
2026-01-08-22-16-24	Epoch 244	Train Loss = 0.09837, Val Loss = 0.12377
2026-01-08-22-18-29	Epoch 245	Train Loss = 0.09838, Val Loss = 0.12428
2026-01-08-22-20-34	Epoch 246	Train Loss = 0.09806, Val Loss = 0.12387
2026-01-08-22-22-40	Epoch 247	Train Loss = 0.09870, Val Loss = 0.12442
2026-01-08-22-24-45	Epoch 248	Train Loss = 0.09968, Val Loss = 0.12610
2026-01-08-22-26-50	Epoch 249	Train Loss = 0.09855, Val Loss = 0.12373
2026-01-08-22-28-56	Epoch 250	Train Loss = 0.09822, Val Loss = 0.12312
2026-01-08-22-31-01	Epoch 251	Train Loss = 0.09744, Val Loss = 0.12508
2026-01-08-22-33-06	Epoch 252	Train Loss = 0.09852, Val Loss = 0.12340
2026-01-08-22-35-12	Epoch 253	Train Loss = 0.09878, Val Loss = 0.12248
2026-01-08-22-37-17	Epoch 254	Train Loss = 0.09820, Val Loss = 0.12350
2026-01-08-22-39-22	Epoch 255	Train Loss = 0.09916, Val Loss = 0.12439
2026-01-08-22-41-27	Epoch 256	Train Loss = 0.09831, Val Loss = 0.12324
2026-01-08-22-43-33	Epoch 257	Train Loss = 0.09789, Val Loss = 0.12296
2026-01-08-22-45-38	Epoch 258	Train Loss = 0.09897, Val Loss = 0.12484
2026-01-08-22-47-43	Epoch 259	Train Loss = 0.09749, Val Loss = 0.12404
2026-01-08-22-49-49	Epoch 260	Train Loss = 0.09816, Val Loss = 0.12576
2026-01-08-22-51-54	Epoch 261	Train Loss = 0.09889, Val Loss = 0.12470
2026-01-08-22-53-59	Epoch 262	Train Loss = 0.09820, Val Loss = 0.12534
2026-01-08-22-56-05	Epoch 263	Train Loss = 0.09883, Val Loss = 0.12525
2026-01-08-22-58-10	Epoch 264	Train Loss = 0.09796, Val Loss = 0.12351
2026-01-08-23-00-15	Epoch 265	Train Loss = 0.09791, Val Loss = 0.12369
2026-01-08-23-02-21	Epoch 266	Train Loss = 0.09762, Val Loss = 0.12470
2026-01-08-23-04-26	Epoch 267	Train Loss = 0.09809, Val Loss = 0.12432
2026-01-08-23-06-31	Epoch 268	Train Loss = 0.09824, Val Loss = 0.12414
2026-01-08-23-08-37	Epoch 269	Train Loss = 0.09806, Val Loss = 0.12924
2026-01-08-23-10-42	Epoch 270	Train Loss = 0.09973, Val Loss = 0.12412
2026-01-08-23-12-47	Epoch 271	Train Loss = 0.09796, Val Loss = 0.12416
2026-01-08-23-14-53	Epoch 272	Train Loss = 0.09753, Val Loss = 0.12377
2026-01-08-23-16-58	Epoch 273	Train Loss = 0.09879, Val Loss = 0.12525
2026-01-08-23-19-03	Epoch 274	Train Loss = 0.09893, Val Loss = 0.12527
2026-01-08-23-21-08	Epoch 275	Train Loss = 0.09867, Val Loss = 0.12441
2026-01-08-23-23-13	Epoch 276	Train Loss = 0.09761, Val Loss = 0.12448
2026-01-08-23-25-19	Epoch 277	Train Loss = 0.09754, Val Loss = 0.12418
2026-01-08-23-27-24	Epoch 278	Train Loss = 0.09755, Val Loss = 0.12442
2026-01-08-23-29-29	Epoch 279	Train Loss = 0.09753, Val Loss = 0.12791
2026-01-08-23-31-35	Epoch 280	Train Loss = 0.09840, Val Loss = 0.12914
2026-01-08-23-33-40	Epoch 281	Train Loss = 0.09816, Val Loss = 0.12283
2026-01-08-23-35-45	Epoch 282	Train Loss = 0.09804, Val Loss = 0.12349
2026-01-08-23-37-51	Epoch 283	Train Loss = 0.09855, Val Loss = 0.12823
2026-01-08-23-39-56	Epoch 284	Train Loss = 0.09858, Val Loss = 0.12454
2026-01-08-23-42-01	Epoch 285	Train Loss = 0.09763, Val Loss = 0.12358
2026-01-08-23-44-06	Epoch 286	Train Loss = 0.09900, Val Loss = 0.12536
2026-01-08-23-46-12	Epoch 287	Train Loss = 0.09937, Val Loss = 0.12622
2026-01-08-23-48-17	Epoch 288	Train Loss = 0.09860, Val Loss = 0.12631
